#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	159760	157063	98.31	771	0.48	232	0.15	106	0.07	1588	0.99
Ecoli	159760	159751	100.00	0	0.00	0	0.00	3	0.00	6	0.00
PhiX	159760	159760	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	159760	159760	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	159760	159680	99.95	0	0.00	0	0.00	5	0.00	75	0.05
Bacteria_24k	159760	152544	95.47	1558	0.98	2676	1.68	233	0.15	2749	1.72
Protists_1k	159760	155023	97.04	547	0.34	322	0.20	1056	0.66	2812	1.76
Viruses	159760	158757	99.38	3	0.00	14	0.01	133	0.08	853	0.53
Fungi_RefSeq_release	159760	158169	99.01	83	0.05	21	0.01	211	0.13	1276	0.80
Coral	159760	158855	99.43	4	0.00	1	0.00	91	0.06	809	0.51
Bird	159760	158612	99.28	40	0.03	3	0.00	199	0.12	906	0.57
Plant	159760	158900	99.47	6	0.00	3	0.00	82	0.05	769	0.48

%Hit_no_genomes: 93.60
