#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	992969	991568	99.87	423	0.04	121	0.01	33	0.00	824	0.08
Ecoli	992969	992594	99.96	0	0.00	0	0.00	68	0.01	307	0.03
PhiX	992969	992969	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	992969	992969	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	992969	992708	99.97	0	0.00	0	0.00	3	0.00	258	0.03
Bacteria_24k	992969	655244	65.99	74952	7.55	132740	13.37	17027	1.71	113006	11.38
Protists_1k	992969	818673	82.45	35524	3.58	9351	0.94	61085	6.15	68336	6.88
Viruses	992969	983053	99.01	5199	0.52	48	0.00	3101	0.31	1568	0.16
Fungi_RefSeq_release	992969	988206	99.52	92	0.01	18	0.00	3230	0.33	1423	0.14
Coral	992969	992321	99.93	2	0.00	1	0.00	97	0.01	548	0.06
Bird	992969	992303	99.93	9	0.00	2	0.00	64	0.01	591	0.06
Plant	992969	992211	99.92	2	0.00	1	0.00	153	0.02	602	0.06

%Hit_no_genomes: 60.78
