#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	69681	67836	97.36	395	0.57	93	0.13	108	0.15	1249	1.79
Ecoli	69681	69678	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	69681	69681	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	69681	69681	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	69681	69637	99.94	0	0.00	0	0.00	8	0.01	36	0.05
Bacteria_24k	69681	67924	97.48	223	0.32	426	0.61	106	0.15	1002	1.44
Protists_1k	69681	67346	96.65	267	0.38	251	0.36	179	0.26	1638	2.35
Viruses	69681	68887	98.86	11	0.02	12	0.02	93	0.13	678	0.97
Fungi_RefSeq_release	69681	68344	98.08	45	0.06	18	0.03	132	0.19	1142	1.64
Coral	69681	68860	98.82	5	0.01	1	0.00	82	0.12	733	1.05
Bird	69681	68642	98.51	23	0.03	3	0.00	117	0.17	896	1.29
Plant	69681	68926	98.92	4	0.01	0	0.00	80	0.11	671	0.96

%Hit_no_genomes: 94.77
