#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	39853	39122	98.16	94	0.24	22	0.06	44	0.11	571	1.43
Ecoli	39853	39850	99.99	0	0.00	0	0.00	2	0.01	1	0.00
PhiX	39853	39853	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	39853	39852	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	39853	39833	99.95	0	0.00	0	0.00	1	0.00	19	0.05
Bacteria_24k	39853	38166	95.76	342	0.86	501	1.26	64	0.16	780	1.96
Protists_1k	39853	38447	96.46	134	0.34	115	0.29	286	0.72	871	2.19
Viruses	39853	39489	99.08	3	0.01	10	0.03	51	0.13	300	0.75
Fungi_RefSeq_release	39853	39230	98.43	15	0.04	10	0.03	55	0.14	543	1.36
Coral	39853	39502	99.11	1	0.00	2	0.01	26	0.07	322	0.81
Bird	39853	39363	98.77	16	0.04	1	0.00	63	0.16	410	1.03
Plant	39853	39525	99.17	2	0.01	0	0.00	42	0.11	284	0.71

%Hit_no_genomes: 93.85
