#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	93223	89333	95.83	775	0.83	269	0.29	97	0.10	2749	2.95
Ecoli	93223	93213	99.99	0	0.00	0	0.00	1	0.00	9	0.01
PhiX	93223	93223	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	93223	93223	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	93223	93167	99.94	0	0.00	0	0.00	0	0.00	56	0.06
Bacteria_24k	93223	87635	94.00	855	0.92	1691	1.81	203	0.22	2839	3.05
Protists_1k	93223	88361	94.78	315	0.34	351	0.38	649	0.70	3547	3.80
Viruses	93223	91291	97.93	2	0.00	59	0.06	158	0.17	1713	1.84
Fungi_RefSeq_release	93223	90476	97.05	40	0.04	16	0.02	203	0.22	2488	2.67
Coral	93223	91322	97.97	3	0.00	0	0.00	88	0.09	1810	1.94
Bird	93223	90985	97.61	28	0.03	3	0.00	199	0.21	2008	2.15
Plant	93223	91482	98.14	3	0.00	3	0.00	123	0.13	1612	1.73

%Hit_no_genomes: 90.69
