#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1045638	997401	95.39	2513	0.24	1471	0.14	1192	0.11	43061	4.12
Ecoli	1045638	1045581	100.00	0	0.00	0	0.00	12	0.00	45	0.00
PhiX	1045638	1045638	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1045638	1045614	100.00	0	0.00	0	0.00	0	0.00	24	0.00
Vectors	1045638	1045190	99.96	0	0.00	0	0.00	26	0.00	422	0.04
Bacteria_24k	1045638	985186	94.21	7063	0.68	10309	0.99	2407	0.23	40673	3.89
Protists_1k	1045638	980932	93.81	3128	0.30	4942	0.47	4290	0.41	52346	5.01
Viruses	1045638	1012013	96.78	42	0.00	601	0.06	2473	0.24	30509	2.92
Fungi_RefSeq_release	1045638	999257	95.56	389	0.04	267	0.03	1798	0.17	43927	4.20
Coral	1045638	1011766	96.77	28	0.00	14	0.00	1391	0.13	32439	3.10
Bird	1045638	1007097	96.32	255	0.02	52	0.00	2593	0.25	35641	3.41
Plant	1045638	1015435	97.12	31	0.00	4	0.00	1614	0.15	28554	2.73

%Hit_no_genomes: 91.56
