#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1625443	1553092	95.55	1036	0.06	342	0.02	1874	0.12	69099	4.25
Ecoli	1625443	1625415	100.00	0	0.00	0	0.00	6	0.00	22	0.00
PhiX	1625443	1625443	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1625443	1625436	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	1625443	1623358	99.87	0	0.00	0	0.00	45	0.00	2040	0.13
Bacteria_24k	1625443	1552751	95.53	4502	0.28	6728	0.41	2155	0.13	59307	3.65
Protists_1k	1625443	1536538	94.53	3016	0.19	5437	0.33	3070	0.19	77382	4.76
Viruses	1625443	1572727	96.76	62	0.00	13	0.00	3669	0.23	48972	3.01
Fungi_RefSeq_release	1625443	1553285	95.56	482	0.03	283	0.02	2512	0.15	68881	4.24
Coral	1625443	1569093	96.54	52	0.00	25	0.00	1861	0.11	54412	3.35
Bird	1625443	1561723	96.08	338	0.02	99	0.01	3086	0.19	60197	3.70
Plant	1625443	1576668	97.00	45	0.00	8	0.00	2639	0.16	46083	2.84

%Hit_no_genomes: 93.62
