#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1213177	1194136	98.43	752	0.06	225	0.02	1547	0.13	16517	1.36
Ecoli	1213177	1213174	100.00	0	0.00	0	0.00	2	0.00	1	0.00
PhiX	1213177	1213177	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1213177	1213173	100.00	0	0.00	0	0.00	1	0.00	3	0.00
Vectors	1213177	1212136	99.92	0	0.00	0	0.00	50	0.00	991	0.08
Bacteria_24k	1213177	1199884	98.90	483	0.04	803	0.07	1025	0.08	10982	0.91
Protists_1k	1213177	1183691	97.57	2492	0.21	4664	0.38	990	0.08	21340	1.76
Viruses	1213177	1203135	99.17	26	0.00	110	0.01	1326	0.11	8580	0.71
Fungi_RefSeq_release	1213177	1193237	98.35	481	0.04	307	0.03	1886	0.16	17266	1.42
Coral	1213177	1202143	99.09	69	0.01	33	0.00	1028	0.08	9904	0.82
Bird	1213177	1198224	98.77	404	0.03	113	0.01	1907	0.16	12529	1.03
Plant	1213177	1203031	99.16	79	0.01	13	0.00	1178	0.10	8876	0.73

%Hit_no_genomes: 97.18
