#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	499966	491179	98.25	534	0.11	322	0.06	711	0.14	7220	1.44
Ecoli	499966	499966	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	499966	499966	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	499966	499966	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	499966	499662	99.94	0	0.00	0	0.00	46	0.01	258	0.05
Bacteria_24k	499966	494928	99.00	113	0.02	157	0.03	472	0.09	4296	0.86
Protists_1k	499966	487572	97.52	1054	0.21	1947	0.39	347	0.07	9046	1.81
Viruses	499966	494847	98.98	17	0.00	512	0.10	614	0.12	3976	0.80
Fungi_RefSeq_release	499966	492012	98.40	240	0.05	86	0.02	841	0.17	6787	1.36
Coral	499966	495469	99.10	30	0.01	7	0.00	474	0.09	3986	0.80
Bird	499966	493830	98.77	198	0.04	44	0.01	1140	0.23	4754	0.95
Plant	499966	495512	99.10	36	0.01	3	0.00	532	0.11	3883	0.78

%Hit_no_genomes: 96.99
