#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3411245	3334659	97.76	3771	0.11	1396	0.04	6590	0.19	64829	1.90
Ecoli	3411245	3411189	100.00	0	0.00	0	0.00	7	0.00	49	0.00
PhiX	3411245	3411245	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3411245	3411238	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	3411245	3407488	99.89	3	0.00	0	0.00	669	0.02	3085	0.09
Bacteria_24k	3411245	3333963	97.74	8842	0.26	11758	0.34	4056	0.12	52626	1.54
Protists_1k	3411245	3295187	96.60	12624	0.37	13814	0.40	7900	0.23	81720	2.40
Viruses	3411245	3372126	98.86	88	0.00	474	0.01	4520	0.13	34037	1.00
Fungi_RefSeq_release	3411245	3335303	97.77	1916	0.06	419	0.01	7243	0.21	66364	1.95
Coral	3411245	3357350	98.43	424	0.01	75	0.00	5171	0.15	48225	1.41
Bird	3411245	3348996	98.18	1040	0.03	145	0.00	6490	0.19	54574	1.60
Plant	3411245	3370388	98.81	351	0.01	47	0.00	5201	0.15	35258	1.03

%Hit_no_genomes: 95.59
