#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1040216	1012807	97.36	3555	0.34	892	0.09	1205	0.12	21757	2.09
Ecoli	1040216	1040163	100.00	0	0.00	0	0.00	4	0.00	49	0.00
PhiX	1040216	1040216	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1040216	1040215	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1040216	1039060	99.88	0	0.00	0	0.00	59	0.01	1097	0.11
Bacteria_24k	1040216	991824	95.35	7644	0.73	14868	1.43	1321	0.13	24559	2.36
Protists_1k	1040216	1001620	96.29	3263	0.31	2615	0.25	4844	0.47	27874	2.68
Viruses	1040216	1023840	98.42	65	0.01	7	0.00	960	0.09	15344	1.48
Fungi_RefSeq_release	1040216	1017088	97.78	420	0.04	93	0.01	1587	0.15	21028	2.02
Coral	1040216	1021962	98.24	65	0.01	14	0.00	918	0.09	17257	1.66
Bird	1040216	1020057	98.07	243	0.02	34	0.00	1149	0.11	18733	1.80
Plant	1040216	1023762	98.41	73	0.01	12	0.00	1007	0.10	15362	1.48

%Hit_no_genomes: 93.53
