#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1659304	1639764	98.82	755	0.05	163	0.01	1511	0.09	17111	1.03
Ecoli	1659304	1659300	100.00	0	0.00	0	0.00	2	0.00	2	0.00
PhiX	1659304	1659304	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1659304	1659304	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1659304	1658409	99.95	0	0.00	0	0.00	31	0.00	864	0.05
Bacteria_24k	1659304	1643640	99.06	903	0.05	1333	0.08	840	0.05	12588	0.76
Protists_1k	1659304	1631599	98.34	2396	0.14	3357	0.20	1033	0.06	20919	1.26
Viruses	1659304	1647678	99.30	47	0.00	10	0.00	991	0.06	10578	0.64
Fungi_RefSeq_release	1659304	1639919	98.83	487	0.03	124	0.01	1618	0.10	17156	1.03
Coral	1659304	1646063	99.21	70	0.00	27	0.00	1026	0.06	12118	0.73
Bird	1659304	1644009	99.08	262	0.02	41	0.00	1536	0.09	13456	0.81
Plant	1659304	1647676	99.30	66	0.00	11	0.00	976	0.06	10575	0.64

%Hit_no_genomes: 98.04
