#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	81986	80442	98.12	175	0.21	38	0.05	75	0.09	1256	1.53
Ecoli	81986	81986	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	81986	81986	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	81986	81985	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	81986	81944	99.94	0	0.00	0	0.00	5	0.01	37	0.05
Bacteria_24k	81986	79938	97.50	292	0.36	503	0.61	82	0.10	1171	1.43
Protists_1k	81986	79694	97.21	225	0.27	229	0.28	215	0.26	1623	1.98
Viruses	81986	81129	98.96	2	0.00	10	0.01	92	0.11	753	0.92
Fungi_RefSeq_release	81986	80632	98.36	33	0.04	11	0.01	109	0.13	1201	1.46
Coral	81986	81091	98.91	3	0.00	3	0.00	56	0.07	833	1.02
Bird	81986	80900	98.67	29	0.04	3	0.00	121	0.15	933	1.14
Plant	81986	81172	99.01	8	0.01	4	0.00	82	0.10	720	0.88

%Hit_no_genomes: 95.79
