#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	120443	118304	98.22	123	0.10	48	0.04	107	0.09	1861	1.55
Ecoli	120443	120431	99.99	0	0.00	0	0.00	3	0.00	9	0.01
PhiX	120443	120443	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	120443	120443	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	120443	120349	99.92	0	0.00	0	0.00	2	0.00	92	0.08
Bacteria_24k	120443	112198	93.15	1549	1.29	2813	2.34	387	0.32	3496	2.90
Protists_1k	120443	114338	94.93	883	0.73	494	0.41	1226	1.02	3502	2.91
Viruses	120443	118918	98.73	107	0.09	18	0.01	200	0.17	1200	1.00
Fungi_RefSeq_release	120443	118328	98.25	39	0.03	14	0.01	231	0.19	1831	1.52
Coral	120443	119132	98.92	6	0.00	3	0.00	96	0.08	1206	1.00
Bird	120443	118808	98.65	29	0.02	4	0.00	189	0.16	1413	1.17
Plant	120443	119203	98.97	8	0.01	2	0.00	116	0.10	1114	0.92

%Hit_no_genomes: 90.91
