pos	5pC>T
1	0.0316411193924905
2	0.0268268268268268
3	0.0165680473372781
4	0.0170086892216676
5	0.016942699409861
6	0.0202083333333333
7	0.0192869666861484
8	0.0159954836281521
9	0.0136004410953869
10	0.0161547666533706
11	0.0153276955602537
12	0.0174932371505861
13	0.0145864106351551
14	0.0154582259845418
15	0.0154109589041096
16	0.0178874035021653
17	0.0128983308042489
18	0.0137490317583269
19	0.0148505661778355
20	0.0162019593067069
21	0.0141803743618832
22	0.0155210643015521
23	0.0101867572156197
24	0.0134719014626636
25	0.0130558183538316
