# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	67	80
+	130	186
+	106	196
+	156	171
+	205	143
+	258	90
+	211	128
+	184	161
+	69	99
+	192	147
+	116	191
+	139	192
+	154	192
+	245	95
+	206	148
+	71	105
+	133	191
+	88	161
+	135	225
+	118	190
+	105	170
+	218	147
+	77	130
+	109	198
+	149	172
+	114	215
+	223	126
+	143	197
+	131	223
+	173	175
+	86	140
+	166	188
+	79	134
+	221	139
+	229	103
+	89	153
+	84	144
+	219	106
+	115	195
+	238	111
+	144	213
+	190	155
+	145	192
+	164	189
+	151	207
+	90	146
+	126	198
+	94	185
+	61	62
+	160	200
+	212	138
+	120	224
+	197	135
+	167	184
+	100	176
+	213	139
+	73	112
+	165	190
+	215	128
+	259	76
+	62	56
+	251	78
+	183	182
+	123	198
+	186	190
+	182	190
+	132	200
+	140	226
+	68	78
+	92	169
+	121	195
+	157	218
+	228	118
+	85	139
+	142	188
+	178	161
+	63	65
+	99	163
+	246	101
+	127	203
+	175	159
+	169	176
+	177	168
+	72	114
+	102	201
+	234	107
+	113	187
+	196	169
+	241	98
+	107	171
+	233	115
+	91	162
+	146	189
+	249	98
+	171	171
+	235	95
+	161	183
+	210	133
+	204	135
+	119	189
+	239	108
+	152	202
+	147	188
+	45	9
+	104	186
+	81	149
+	170	166
+	101	164
+	187	158
+	207	144
+	257	83
+	153	212
+	247	92
+	141	215
+	122	197
+	138	193
+	203	139
+	125	209
+	209	155
+	117	224
+	200	136
+	129	208
+	95	171
+	96	172
+	174	191
+	179	175
+	148	209
+	155	185
+	97	162
+	256	85
+	65	92
+	78	123
+	112	212
+	87	155
+	181	144
+	111	211
+	168	188
+	225	112
+	216	129
+	253	89
+	226	96
+	217	126
+	194	158
+	137	202
+	159	180
+	163	170
+	176	196
+	242	99
+	35	5
+	244	110
+	220	132
+	193	174
+	128	203
+	136	218
+	255	72
+	110	193
+	208	139
+	201	166
+	98	200
+	240	104
+	199	152
+	162	187
+	195	135
+	198	146
+	93	153
+	150	164
+	232	129
+	248	97
+	124	208
+	185	160
+	74	88
+	158	165
+	49	20
+	188	152
+	237	104
+	254	93
+	59	51
+	66	76
+	202	134
+	70	110
+	54	37
+	83	146
+	108	203
+	56	37
+	230	109
+	103	182
+	224	104
+	134	198
+	80	136
+	52	22
+	227	109
+	172	169
+	189	168
+	222	119
+	82	144
+	64	71
+	252	95
+	250	86
+	60	55
+	41	13
+	76	117
+	191	152
+	57	42
+	231	99
+	236	84
+	214	116
+	75	125
+	180	164
+	43	7
+	47	20
+	53	26
+	44	9
+	27	1
+	243	108
+	58	32
+	37	11
+	46	17
+	55	35
+	51	28
+	50	16
+	48	22
+	39	8
+	42	14
+	38	5
+	40	9
+	36	4
+	32	2
+	260	2
+	261	1
+	33	2
-	173	164
-	250	83
-	95	177
-	123	178
-	177	172
-	67	78
-	144	218
-	218	124
-	236	99
-	171	184
-	190	166
-	167	187
-	158	221
-	153	161
-	108	193
-	149	210
-	175	189
-	244	97
-	187	165
-	209	132
-	146	219
-	233	102
-	136	182
-	92	140
-	122	208
-	102	163
-	80	126
-	179	170
-	126	219
-	130	187
-	63	69
-	85	156
-	84	163
-	258	89
-	138	201
-	107	178
-	120	230
-	239	88
-	165	180
-	170	173
-	248	98
-	259	80
-	115	198
-	154	202
-	141	173
-	160	194
-	199	152
-	164	152
-	176	179
-	112	198
-	125	217
-	86	158
-	207	120
-	232	136
-	201	173
-	242	89
-	249	96
-	197	164
-	101	171
-	241	101
-	147	196
-	178	157
-	238	103
-	237	117
-	152	208
-	104	178
-	184	165
-	219	116
-	121	201
-	192	145
-	90	148
-	114	191
-	211	115
-	245	85
-	172	162
-	216	129
-	150	213
-	116	182
-	163	160
-	217	130
-	186	153
-	193	139
-	132	186
-	185	161
-	143	196
-	148	207
-	128	228
-	127	204
-	71	110
-	169	202
-	105	177
-	189	147
-	255	73
-	183	175
-	230	89
-	135	215
-	225	109
-	111	206
-	129	214
-	227	128
-	224	107
-	72	106
-	50	21
-	100	176
-	93	155
-	137	209
-	98	178
-	78	145
-	235	109
-	246	96
-	62	63
-	156	175
-	210	133
-	117	167
-	161	197
-	257	88
-	206	125
-	66	90
-	140	214
-	223	125
-	57	38
-	119	217
-	83	145
-	157	197
-	94	187
-	196	145
-	204	128
-	124	230
-	87	139
-	205	146
-	142	199
-	195	151
-	109	207
-	56	45
-	188	165
-	252	98
-	42	12
-	103	201
-	247	97
-	221	143
-	139	192
-	212	134
-	202	144
-	168	181
-	134	209
-	75	125
-	82	157
-	89	161
-	182	151
-	64	85
-	59	48
-	162	179
-	222	121
-	73	121
-	214	128
-	200	150
-	41	7
-	131	211
-	208	136
-	240	95
-	166	173
-	254	89
-	198	152
-	60	59
-	97	156
-	145	207
-	159	192
-	133	202
-	220	137
-	151	174
-	46	10
-	174	147
-	180	178
-	231	103
-	88	164
-	253	85
-	191	164
-	228	132
-	65	73
-	91	156
-	34	4
-	113	188
-	69	102
-	96	183
-	194	156
-	118	191
-	229	103
-	47	21
-	81	127
-	213	121
-	53	34
-	76	116
-	99	187
-	79	135
-	77	156
-	110	176
-	251	89
-	256	89
-	181	184
-	70	107
-	155	196
-	54	31
-	203	146
-	106	185
-	68	84
-	215	142
-	234	102
-	74	107
-	61	64
-	58	42
-	52	29
-	243	99
-	51	28
-	226	103
-	45	15
-	30	3
-	48	24
-	49	17
-	55	31
-	35	3
-	40	8
-	44	9
-	38	6
-	43	12
-	31	2
-	36	4
-	39	9
-	260	3
-	32	2
-	37	6
-	261	1
-	25	1
-	262	2
-	33	1
-	28	1
-	27	1
