Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Cvi-APal_001-Ex1-1A-lcwgs-1-2	39.1528	0.94028	1227779539.0	0.537615	98.08934313641404	12.645282371565148
Cvi-APal_002-Ex1-1B-lcwgs-1-2	32.9198	0.937043	2611525780.0	0.505482	96.67190204594365	29.52102700017537
Cvi-APal_003-Ex1-1C-lcwgs-1-2	38.708999999999996	0.942534	6815791588.0	0.474128	95.9547334968999	50.84292061781752
Cvi-APal_004-Ex1-1D-lcwgs-1-2	35.3504	0.942097	23730881215.0	0.410903	95.46995084749891	66.73752792608619
Cvi-APal_005-Ex1-1E-lcwgs-1-2	14.4089	0.949227	9795048060.0	0.396485	95.92654345021462	86.63520194381691
Cvi-APal_006-Ex1-1F-lcwgs-1-2	26.294800000000002	0.938103	2002976661.0	0.509986	96.9222484472473	33.59014848779706
Cvi-APal_007-Ex1-1G-lcwgs-1-2	22.4817	0.936442	1422940909.0	0.496272	97.55242411004458	21.9835361511638
Cvi-APal_008-Ex1-1H-lcwgs-1-2	54.3017	0.943292	5640946367.0	0.52934	94.87868601981523	20.632425576459784
Cvi-APal_009-Ex1-2A-lcwgs-1-2	61.84889999999999	0.942951	8309291572.0	0.555457	97.87821039594284	10.90827383126155
Cvi-APal_010-Ex1-2B-lcwgs-1-2	57.5028	0.941797	14517327994.0	0.532379	96.6556656687817	15.785040796828342
Cvi-APal_011-Ex1-2C-lcwgs-1-2	63.2431	0.943162	18947450052.0	0.56813	97.50706193113015	7.009104059157753
Cvi-APal_012-Ex1-2D-lcwgs-1-2	59.6507	0.9427	29661210510.0	0.535097	95.77384499741717	16.270277707040954
Cvi-APal_013-Ex1-2E-lcwgs-1-2	51.868199999999995	0.944603	24130882149.0	0.522062	96.88843082901879	30.865330048238643
Cvi-APal_014-Ex1-2F-lcwgs-1-2	26.1059	0.949558	23022311732.0	0.423955	96.43112180955127	77.4028969119295
Cvi-APal_015-Ex1-2G-lcwgs-1-2	33.324	0.940855	1903787969.0	0.530777	93.70290024132737	21.003716853639816
Cvi-APal_016-Ex1-2H-lcwgs-1-2	31.164599999999997	0.942057	6275150832.0	0.459087	89.82272922664319	45.588498060015326
Cvi-APal_017-Ex2-4D-lcwgs-1-2	53.6922	0.943987	24667233505.0	0.526366	98.00137818591162	23.107806462208003
Cvi-APal_018-Ex1-3A-lcwgs-1-2	35.3606	0.942742	2507777224.0	0.518754	94.59548788327761	33.098761022795614
Cvi-APal_019-Ex1-3B-lcwgs-1-2	41.224	0.942768	11078350646.0	0.503845	95.41284497856985	43.02065266341313
Cvi-APal_020-Ex1-3C-lcwgs-1-2	49.579499999999996	0.943567	13140219401.0	0.532881	95.39415227751013	32.71971760101696
Cvi-APal_021-Ex1-3D-lcwgs-1-2	54.7249	0.943187	15959246805.0	0.550834	97.86310011839628	18.231033092867698
Cvi-APal_022-Ex1-3E-lcwgs-1-2	51.03680000000001	0.943894	21570476911.0	0.523674	92.28896648623024	32.79969383314618
Cvi-APal_023-Ex1-3F-lcwgs-1-2	46.1441	0.945028	28024898233.0	0.497992	90.6144278312212	42.976307776074925
Cvi-APal_024-Ex1-3G-lcwgs-1-2	38.805800000000005	0.945132	20193993940.0	0.450039	95.03287266469049	53.90673238643322
Cvi-APal_025-Ex1-3H-lcwgs-1-2	25.4875	0.939745	965433439.0	0.543719	96.85520563233277	13.821361168581669
Cvi-APal_026-Ex1-4A-lcwgs-1-2	36.7986	0.94262	5671215804.0	0.489194	95.71519754143723	50.44807846348134
Cvi-APal_027-Ex1-4B-lcwgs-1-2	41.949799999999996	0.942653	13253001959.0	0.485836	97.19608532220344	49.61973855540556
Cvi-APal_028-Ex1-4C-lcwgs-1-2	30.5855	0.940106	20545272723.0	0.420197	95.30960912823441	55.619298395097296
Cvi-APal_029-Ex1-5H-lcwgs-1-2	60.2752	0.940479	9498476020.0	0.533346	98.35052207198996	11.447693501863682
Cvi-APal_030-Ex1-4E-lcwgs-1-2	61.0466	0.943241	19945700975.0	0.544735	98.31401122552958	9.849739697317087
Cvi-APal_031-Ex1-4F-lcwgs-1-2	56.5498	0.940531	25037836584.0	0.529966	98.23240440229708	17.10151628286801
Cvi-APal_032-Ex1-4G-lcwgs-1-2	16.683300000000003	0.944787	514803340.0	0.535371	97.95911064764051	13.972820516752673
Cvi-APal_033-Ex1-4H-lcwgs-1-2	47.365	0.942222	5759982217.0	0.532555	98.32293667482575	12.29861147244668
Cvi-APal_034-Ex1-5A-lcwgs-1-2	38.722699999999996	0.93973	1691602343.0	0.52396	98.13046330530017	23.583166492738275
Cvi-APal_035-Ex1-5B-lcwgs-1-2	32.9603	0.943579	18393435351.0	0.426375	97.67266265211637	67.47992680844604
Cvi-APal_036-Ex1-5C-lcwgs-1-2	43.317699999999995	0.940234	3310369078.0	0.531948	97.96433270493323	23.280452051771064
Cvi-APal_037-Ex1-5D-lcwgs-1-2	58.914	0.942347	16386925474.0	0.564886	98.07710834343402	12.84127305386478
Cvi-APal_038-Ex1-5E-lcwgs-1-2	57.7115	0.942561	21549562108.0	0.567342	96.90873986895959	15.39226700074254
Cvi-APal_039-Ex1-5F-lcwgs-1-2	52.6787	0.93988	6357391275.0	0.557733	98.42368243569318	7.416739126064647
Cvi-APal_040-Ex1-5G-lcwgs-1-2	52.47730000000001	0.94247	23981515293.0	0.507965	97.38665032981869	28.22097163477909
Cvi-CPal_001-Ex1-1D-lcwgs-1-2	16.0275	0.932758	14884705666.0	0.434395	98.59447688310382	13.09232747170703
Cvi-CPal_002-Ex1-1E-lcwgs-1-2	9.86102	0.934524	9281471697.0	0.419463	98.29971800154557	26.463869898409342
Cvi-CPal_003-Ex1-1F-lcwgs-1-2	9.11725	0.934342	2786744358.0	0.415434	98.12385817374918	29.291562120408525
Cvi-CPal_004-Ex1-1G-lcwgs-1-2	10.0727	0.934486	6554416273.0	0.417018	95.78104059428748	30.443668646863912
Cvi-CPal_005-Ex1-1H-lcwgs-1-2	9.83257	0.934688	5722797891.0	0.418135	96.95821570986898	24.48444180826325
Cvi-CPal_006-Ex1-2A-lcwgs-1-2	7.95886	0.942335	2578131731.0	0.429577	88.45022680606992	59.688903694174535
Cvi-CPal_008-Ex1-2B-lcwgs-1-2	5.096	0.937024	603087184.0	0.440241	80.18524719702738	53.47832000889896
Cvi-CPal_009-Ex1-2C-lcwgs-1-2	2.39769	0.930277	378382957.0	0.447081	92.3322087803042	43.01939389089901
Cvi-CPal_014-Ex1-2F-lcwgs-1-2	4.9366	0.937665	380195917.0	0.443905	77.17332141510643	55.52992288466842
Cvi-CPal_016-Ex1-2H-lcwgs-1-2	9.38653	0.939207	4487080177.0	0.42368	88.55500175551553	37.82754375933009
Cvi-CPal_017-Ex1-3A-lcwgs-1-2	10.6474	0.9364	7905668533.0	0.423384	91.09665512138572	36.25727088167999
Cvi-CPal_020-Ex1-3D-lcwgs-1-2	8.77468	0.940982	2055575125.0	0.423304	89.22004816165926	56.361269317911955
Cvi-CPal_022-Ex1-3F-lcwgs-1-2	8.3906	0.939954	1139903255.0	0.424541	87.11788190853666	51.916404325620235
Cvi-CPal_029-Ex1-4A-lcwgs-1-2	8.86111	0.936229	3305457114.0	0.411127	98.03451488048566	29.81588070057909
Cvi-CPal_030-Ex1-4B-lcwgs-1-2	10.1244	0.932678	5953010738.0	0.415357	95.81024588265392	21.947179279366882
Cvi-CPal_031-Ex1-4C-lcwgs-1-2	10.8225	0.934568	9159243808.0	0.41329	97.4244389087125	19.451182344091098
Cvi-CPal_032-Ex1-4D-lcwgs-1-2	9.32717	0.935735	5377920624.0	0.420526	89.42823255709582	30.99890220470441
Cvi-CPal_033-Ex1-4E-lcwgs-1-2	8.31435	0.9315	2295712234.0	0.421652	90.25136842616973	22.600327848326593
