# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	160	99
+	141	173
+	71	458
+	197	27
+	105	365
+	69	460
+	66	434
+	230	5
+	62	366
+	146	139
+	93	458
+	80	488
+	74	512
+	100	410
+	73	522
+	122	268
+	192	37
+	79	538
+	67	420
+	72	509
+	99	447
+	114	310
+	103	408
+	83	475
+	131	226
+	64	385
+	140	165
+	52	238
+	48	254
+	55	298
+	78	521
+	113	309
+	92	504
+	89	460
+	237	6
+	65	399
+	224	6
+	109	392
+	87	488
+	102	402
+	108	345
+	63	356
+	120	317
+	68	438
+	118	298
+	234	11
+	135	207
+	111	356
+	180	76
+	168	79
+	124	280
+	77	501
+	98	422
+	39	131
+	56	303
+	81	509
+	116	348
+	162	88
+	76	502
+	57	303
+	123	285
+	150	140
+	101	396
+	32	41
+	125	288
+	75	532
+	97	468
+	88	463
+	149	133
+	60	328
+	91	475
+	166	68
+	95	439
+	104	403
+	47	222
+	85	521
+	167	73
+	42	194
+	84	505
+	126	238
+	183	53
+	44	198
+	196	35
+	207	25
+	115	312
+	144	161
+	70	486
+	151	140
+	128	264
+	94	453
+	143	158
+	161	107
+	163	84
+	40	138
+	54	285
+	137	206
+	198	23
+	147	152
+	51	248
+	50	231
+	129	229
+	86	456
+	148	153
+	96	454
+	159	90
+	90	475
+	182	48
+	132	235
+	119	317
+	29	21
+	46	233
+	156	129
+	112	323
+	59	314
+	136	201
+	107	393
+	127	245
+	117	285
+	152	131
+	82	513
+	61	330
+	49	232
+	154	118
+	187	45
+	185	48
+	133	207
+	188	43
+	138	202
+	53	223
+	145	163
+	157	107
+	164	70
+	189	38
+	134	212
+	203	18
+	37	100
+	195	30
+	43	167
+	34	72
+	121	262
+	41	149
+	165	84
+	139	214
+	106	399
+	155	119
+	130	235
+	174	76
