pos	3pG>A
1	0.0297514436354507
2	0.0294419719274221
3	0.0207933933048223
4	0.0163697640828117
5	0.0135941644562334
6	0.0185249307479224
7	0.0240963855421687
8	0.0158576051779935
9	0.0176480025669822
10	0.0161071549677857
11	0.0150279776179057
12	0.0145623299727956
13	0.0160978750804894
14	0.0151690024732069
15	0.0141517195984861
16	0.015182995045549
17	0.0131046756188319
18	0.0146864686468647
19	0.0150025004167361
20	0.0161651728553137
21	0.011308830866456
22	0.0137277332897532
23	0.0135399673735726
24	0.0128226477935054
25	0.0127935222672065
