# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	184	132
+	129	106
+	195	119
+	137	111
+	88	62
+	168	148
+	66	27
+	144	133
+	114	105
+	186	109
+	218	112
+	149	130
+	150	125
+	181	112
+	102	92
+	258	120
+	242	105
+	128	114
+	154	138
+	200	128
+	233	96
+	208	114
+	197	121
+	244	98
+	139	127
+	201	120
+	226	96
+	170	135
+	239	99
+	156	120
+	171	132
+	182	126
+	165	112
+	94	69
+	238	112
+	151	123
+	138	114
+	215	95
+	107	93
+	140	123
+	81	52
+	205	114
+	247	103
+	241	86
+	167	133
+	159	128
+	246	118
+	173	103
+	235	103
+	228	121
+	163	120
+	130	109
+	259	80
+	146	129
+	109	78
+	221	100
+	97	64
+	70	34
+	123	110
+	257	101
+	104	100
+	93	92
+	152	141
+	240	104
+	126	132
+	99	84
+	234	103
+	141	120
+	219	94
+	227	118
+	119	111
+	172	125
+	153	131
+	111	89
+	162	146
+	250	101
+	202	126
+	249	99
+	117	102
+	73	38
+	142	134
+	143	121
+	188	112
+	176	132
+	115	99
+	206	111
+	110	94
+	100	93
+	148	123
+	248	101
+	80	44
+	237	113
+	90	55
+	214	133
+	131	121
+	113	108
+	121	99
+	125	106
+	179	110
+	224	107
+	127	125
+	192	125
+	217	122
+	190	112
+	175	116
+	133	141
+	191	94
+	223	112
+	212	91
+	135	107
+	222	104
+	251	94
+	213	139
+	145	138
+	243	106
+	118	120
+	166	129
+	236	110
+	254	91
+	69	28
+	204	120
+	122	120
+	155	114
+	158	135
+	203	108
+	161	115
+	64	28
+	95	76
+	85	55
+	101	97
+	193	132
+	187	130
+	185	117
+	62	11
+	98	67
+	160	122
+	63	26
+	169	124
+	120	111
+	76	56
+	78	56
+	124	128
+	136	127
+	134	136
+	96	66
+	174	108
+	177	144
+	178	118
+	189	118
+	199	122
+	82	49
+	196	122
+	231	110
+	260	3
+	106	78
+	180	115
+	216	91
+	253	110
+	147	124
+	210	124
+	255	106
+	164	114
+	92	84
+	87	63
+	211	125
+	157	109
+	207	99
+	84	50
+	232	110
+	220	117
+	256	106
+	198	114
+	132	127
+	209	112
+	116	114
+	194	102
+	252	102
+	103	89
+	68	25
+	51	6
+	83	43
+	229	105
+	75	40
+	108	81
+	245	94
+	112	89
+	86	63
+	230	101
+	74	28
+	183	115
+	225	89
+	77	49
+	79	41
+	91	61
+	59	18
+	72	33
+	105	87
+	67	28
+	89	69
+	55	7
+	71	42
+	46	4
+	61	25
+	57	11
+	54	7
+	53	2
+	58	10
+	43	2
+	42	2
+	60	22
+	65	21
+	52	6
+	40	2
+	28	1
+	47	4
+	45	1
+	31	1
+	50	4
+	30	1
+	48	2
+	56	9
+	41	2
+	39	1
+	44	2
+	37	2
+	35	1
+	261	1
-	67	24
-	180	104
-	206	115
-	115	106
-	103	99
-	196	116
-	169	119
-	118	104
-	252	93
-	245	94
-	141	136
-	167	127
-	185	121
-	241	94
-	99	90
-	111	87
-	232	114
-	197	116
-	74	46
-	77	47
-	249	103
-	243	104
-	207	100
-	84	46
-	153	146
-	86	52
-	218	123
-	107	87
-	171	126
-	108	105
-	127	127
-	109	106
-	175	130
-	98	89
-	166	130
-	130	119
-	179	126
-	231	85
-	191	139
-	150	148
-	225	119
-	119	117
-	114	96
-	186	132
-	212	126
-	235	95
-	258	87
-	139	107
-	163	118
-	136	122
-	125	107
-	210	113
-	247	105
-	137	132
-	105	106
-	129	122
-	124	106
-	178	131
-	102	83
-	80	56
-	182	121
-	88	75
-	121	96
-	79	47
-	227	101
-	213	128
-	56	7
-	165	125
-	188	114
-	202	104
-	242	115
-	238	114
-	229	100
-	181	123
-	190	128
-	246	106
-	147	134
-	239	109
-	122	113
-	170	129
-	226	104
-	244	94
-	140	132
-	160	111
-	157	121
-	159	123
-	215	128
-	223	121
-	204	106
-	155	139
-	234	104
-	112	104
-	233	90
-	253	123
-	158	126
-	203	96
-	134	113
-	209	119
-	143	140
-	164	113
-	256	99
-	216	108
-	63	24
-	146	136
-	135	114
-	198	112
-	90	63
-	68	20
-	73	39
-	97	90
-	217	103
-	240	96
-	214	114
-	220	104
-	96	72
-	148	145
-	254	96
-	142	108
-	101	93
-	236	91
-	228	101
-	145	115
-	201	102
-	104	79
-	177	106
-	78	57
-	221	110
-	154	121
-	69	16
-	224	107
-	138	122
-	106	96
-	199	147
-	187	113
-	168	126
-	257	108
-	72	45
-	250	94
-	92	72
-	162	135
-	195	110
-	117	103
-	123	110
-	133	130
-	208	107
-	193	95
-	120	101
-	81	37
-	116	106
-	161	110
-	172	127
-	156	131
-	54	8
-	71	34
-	194	105
-	200	121
-	144	104
-	189	111
-	176	125
-	131	134
-	128	99
-	89	63
-	248	97
-	91	72
-	183	117
-	82	59
-	83	57
-	174	130
-	87	58
-	219	104
-	222	96
-	126	104
-	192	95
-	237	91
-	110	97
-	132	108
-	211	109
-	100	84
-	251	94
-	151	135
-	152	134
-	35	2
-	259	89
-	75	36
-	173	127
-	94	79
-	255	92
-	205	107
-	230	105
-	95	78
-	149	103
-	184	125
-	65	26
-	53	6
-	113	114
-	76	47
-	93	68
-	70	30
-	55	10
-	60	11
-	59	11
-	85	65
-	64	24
-	62	14
-	66	37
-	47	2
-	50	7
-	49	7
-	45	4
-	44	6
-	58	17
-	61	21
-	28	1
-	51	2
-	43	1
-	42	3
-	36	2
-	57	7
-	41	2
-	261	1
-	46	4
-	34	1
-	48	1
-	33	1
-	260	1
-	38	2
-	52	6
-	39	3
-	37	1
-	40	1
