pos	3pG>A
1	0.0250435885243303
2	0.0307017543859649
3	0.0201827875095202
4	0.0162229617304493
5	0.0138618150314057
6	0.0199238862771435
7	0.0167835139154451
8	0.0164730728616684
9	0.0184177480117204
10	0.0153914789203658
11	0.0168967648876983
12	0.0141284022439227
13	0.0136268343815514
14	0.0175288584865327
15	0.0158261236547795
16	0.0173215040135192
17	0.0164144105734385
18	0.0129897785349233
19	0.0112238290524498
20	0.0125215889464594
21	0.0154366673715373
22	0.0143684323396955
23	0.0118568706330722
24	0.0141469594594595
25	0.0156921754084265
