#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	26778742	26462533	98.82	19973	0.07	4538	0.02	32166	0.12	259532	0.97
Ecoli	26778742	26778666	100.00	0	0.00	0	0.00	44	0.00	32	0.00
PhiX	26778742	26778742	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	26778742	26778732	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	26778742	26741374	99.87	7	0.00	4	0.00	1311	0.00	36046	0.13
Bacteria_24k	26778742	26571123	99.22	10008	0.04	18031	0.07	15039	0.06	164541	0.61
Protists_1k	26778742	26315504	98.28	49216	0.18	77051	0.29	17251	0.06	319720	1.19
Viruses	26778742	26620297	99.41	389	0.00	271	0.00	13768	0.05	144017	0.54
Fungi_RefSeq_release	26778742	26485597	98.90	8350	0.03	1720	0.01	32676	0.12	250399	0.94
Coral	26778742	26595529	99.32	1202	0.00	350	0.00	19535	0.07	162126	0.61
Bird	26778742	26544213	99.12	5858	0.02	741	0.00	33541	0.13	194389	0.73
Plant	26778742	26593973	99.31	1799	0.01	365	0.00	19734	0.07	162871	0.61

%Hit_no_genomes: 97.94
