#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	55955213	54094487	96.67	53781	0.10	10997	0.02	112540	0.20	1683408	3.01
Ecoli	55955213	55954920	100.00	0	0.00	0	0.00	128	0.00	165	0.00
PhiX	55955213	55955213	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	55955213	55955203	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	55955213	55684806	99.51	56	0.00	10	0.00	3652	0.01	266689	0.48
Bacteria_24k	55955213	54757335	97.85	66804	0.12	82046	0.15	98474	0.18	950554	1.70
Protists_1k	55955213	53461076	95.55	160344	0.29	299273	0.53	79461	0.14	1955059	3.49
Viruses	55955213	54909759	98.14	2589	0.00	664	0.00	158112	0.28	884089	1.58
Fungi_RefSeq_release	55955213	54335343	97.10	33347	0.06	11458	0.02	143507	0.26	1431558	2.56
Coral	55955213	55113144	98.50	2243	0.00	762	0.00	74722	0.13	764342	1.37
Bird	55955213	54656805	97.68	34781	0.06	4891	0.01	308657	0.55	950079	1.70
Plant	55955213	54961972	98.22	4458	0.01	1094	0.00	111932	0.20	875757	1.57

%Hit_no_genomes: 94.89
