#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	57720549	56974323	98.71	78607	0.14	18024	0.03	77333	0.13	572262	0.99
Ecoli	57720549	57719799	100.00	0	0.00	0	0.00	419	0.00	331	0.00
PhiX	57720549	57720549	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	57720549	57719526	100.00	1	0.00	0	0.00	214	0.00	808	0.00
Vectors	57720549	57626133	99.83	24	0.00	6	0.00	3627	0.01	90759	0.16
Bacteria_24k	57720549	57120906	98.97	58084	0.10	128094	0.22	36584	0.06	376881	0.65
Protists_1k	57720549	56640236	98.13	122088	0.21	176962	0.31	57036	0.10	724227	1.25
Viruses	57720549	57383012	99.42	944	0.00	879	0.00	30203	0.05	305511	0.53
Fungi_RefSeq_release	57720549	57055040	98.84	26501	0.05	4858	0.01	81122	0.14	553028	0.96
Coral	57720549	57311396	99.29	3011	0.01	878	0.00	47391	0.08	357873	0.62
Bird	57720549	57205257	99.11	12871	0.02	1545	0.00	69298	0.12	431578	0.75
Plant	57720549	57305822	99.28	4509	0.01	805	0.00	45888	0.08	363525	0.63

%Hit_no_genomes: 97.48
