#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2416067	2321982	96.11	2389	0.10	495	0.02	6330	0.26	84871	3.51
Ecoli	2416067	2416051	100.00	0	0.00	0	0.00	6	0.00	10	0.00
PhiX	2416067	2416067	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2416067	2416059	100.00	0	0.00	0	0.00	2	0.00	6	0.00
Vectors	2416067	2399593	99.32	2	0.00	1	0.00	165	0.01	16306	0.67
Bacteria_24k	2416067	2361876	97.76	1064	0.04	1205	0.05	4007	0.17	47915	1.98
Protists_1k	2416067	2289797	94.78	8278	0.34	15923	0.66	2657	0.11	99412	4.11
Viruses	2416067	2364719	97.88	54	0.00	19	0.00	6549	0.27	44726	1.85
Fungi_RefSeq_release	2416067	2324847	96.22	1864	0.08	626	0.03	7757	0.32	80973	3.35
Coral	2416067	2365657	97.92	96	0.00	35	0.00	4323	0.18	45956	1.90
Bird	2416067	2345488	97.07	1454	0.06	218	0.01	8617	0.36	60290	2.50
Plant	2416067	2358957	97.64	223	0.01	56	0.00	5830	0.24	51001	2.11

%Hit_no_genomes: 94.28
