#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17012190	16772913	98.60	17314	0.10	3884	0.02	25073	0.15	193006	1.13
Ecoli	17012190	17012126	100.00	0	0.00	0	0.00	42	0.00	22	0.00
PhiX	17012190	17012190	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17012190	17012172	100.00	0	0.00	0	0.00	0	0.00	18	0.00
Vectors	17012190	16980451	99.81	13	0.00	7	0.00	973	0.01	30746	0.18
Bacteria_24k	17012190	16862406	99.12	7018	0.04	17500	0.10	11180	0.07	114086	0.67
Protists_1k	17012190	16667275	97.97	37678	0.22	55980	0.33	12847	0.08	238410	1.40
Viruses	17012190	16902480	99.36	269	0.00	165	0.00	9811	0.06	99465	0.58
Fungi_RefSeq_release	17012190	16791322	98.71	7342	0.04	1223	0.01	26168	0.15	186135	1.09
Coral	17012190	16879382	99.23	840	0.00	225	0.00	15363	0.09	116380	0.68
Bird	17012190	16840310	98.99	3792	0.02	446	0.00	23389	0.14	144253	0.85
Plant	17012190	16873822	99.19	1418	0.01	233	0.00	15465	0.09	121252	0.71

%Hit_no_genomes: 97.55
