#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	35556790	35010961	98.47	68893	0.19	16827	0.05	50580	0.14	409529	1.15
Ecoli	35556790	35556644	100.00	0	0.00	0	0.00	82	0.00	64	0.00
PhiX	35556790	35556790	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	35556790	35556738	100.00	0	0.00	0	0.00	1	0.00	51	0.00
Vectors	35556790	35484874	99.79	14	0.00	8	0.00	1989	0.01	69905	0.20
Bacteria_24k	35556790	35245909	99.13	14296	0.04	33045	0.09	23572	0.07	239968	0.67
Protists_1k	35556790	34840588	97.99	75632	0.21	113533	0.32	26394	0.07	500643	1.41
Viruses	35556790	35323766	99.34	522	0.00	402	0.00	20313	0.06	211787	0.60
Fungi_RefSeq_release	35556790	35096942	98.71	15912	0.04	2699	0.01	54549	0.15	386688	1.09
Coral	35556790	35278078	99.22	1677	0.00	488	0.00	30595	0.09	245952	0.69
Bird	35556790	35200921	99.00	7986	0.02	967	0.00	45741	0.13	301175	0.85
Plant	35556790	35267305	99.18	2710	0.01	544	0.00	31051	0.09	255180	0.72

%Hit_no_genomes: 97.46
