#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4979855	4810038	96.59	5166	0.10	1123	0.02	10342	0.21	153186	3.08
Ecoli	4979855	4979785	100.00	0	0.00	0	0.00	36	0.00	34	0.00
PhiX	4979855	4979855	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4979855	4979854	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	4979855	4949489	99.39	2	0.00	0	0.00	346	0.01	30018	0.60
Bacteria_24k	4979855	4849933	97.39	11474	0.23	14431	0.29	9024	0.18	94993	1.91
Protists_1k	4979855	4747530	95.34	15428	0.31	26582	0.53	10418	0.21	179897	3.61
Viruses	4979855	4884823	98.10	161	0.00	56	0.00	13497	0.27	81318	1.63
Fungi_RefSeq_release	4979855	4828618	96.96	2771	0.06	1083	0.02	12584	0.25	134799	2.71
Coral	4979855	4895700	98.31	180	0.00	72	0.00	6846	0.14	77057	1.55
Bird	4979855	4856543	97.52	3415	0.07	504	0.01	22675	0.46	96718	1.94
Plant	4979855	4884871	98.09	371	0.01	85	0.00	9923	0.20	84605	1.70

%Hit_no_genomes: 94.42
