#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1916482	1862879	97.20	12061	0.63	3253	0.17	2822	0.15	35467	1.85
Ecoli	1916482	1916430	100.00	0	0.00	0	0.00	16	0.00	36	0.00
PhiX	1916482	1916482	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1916482	1916462	100.00	0	0.00	0	0.00	2	0.00	18	0.00
Vectors	1916482	1908054	99.56	1	0.00	0	0.00	125	0.01	8302	0.43
Bacteria_24k	1916482	1870636	97.61	3676	0.19	17332	0.90	2019	0.11	22819	1.19
Protists_1k	1916482	1861130	97.11	3918	0.20	7001	0.37	3232	0.17	41201	2.15
Viruses	1916482	1894053	98.84	47	0.00	57	0.00	1916	0.10	20409	1.06
Fungi_RefSeq_release	1916482	1881240	98.16	1084	0.06	203	0.01	3640	0.19	30315	1.58
Coral	1916482	1894388	98.85	90	0.00	39	0.00	1693	0.09	20272	1.06
Bird	1916482	1888667	98.55	561	0.03	63	0.00	3573	0.19	23618	1.23
Plant	1916482	1892660	98.75	124	0.01	36	0.00	1828	0.10	21834	1.14

%Hit_no_genomes: 95.03
