#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99550	0.00181	0.00000	0.00000	0.00000	0.00269
2	0.99464	0.00273	0.00000	0.00000	0.00000	0.00263
3	0.99455	0.00285	0.00000	0.00000	0.00000	0.00260
4	0.99572	0.00171	0.00000	0.00000	0.00000	0.00257
5	0.99566	0.00171	0.00003	0.00006	0.00000	0.00257
6	0.99591	0.00155	0.00000	0.00006	0.00000	0.00247
7	0.99588	0.00162	0.00003	0.00010	0.00000	0.00241
8	0.99607	0.00152	0.00003	0.00006	0.00000	0.00235
9	0.99591	0.00171	0.00006	0.00003	0.00000	0.00235
10	0.99582	0.00184	0.00000	0.00003	0.00000	0.00231
11	0.99569	0.00193	0.00003	0.00006	0.00000	0.00231
12	0.99610	0.00155	0.00000	0.00010	0.00000	0.00225
13	0.99585	0.00181	0.00003	0.00013	0.00000	0.00222
14	0.99604	0.00165	0.00000	0.00016	0.00000	0.00216
15	0.99610	0.00162	0.00010	0.00016	0.00000	0.00212
16	0.99620	0.00155	0.00003	0.00016	0.00000	0.00209
17	0.99636	0.00149	0.00000	0.00013	0.00000	0.00203
18	0.99626	0.00165	0.00000	0.00016	0.00000	0.00193
19	0.99642	0.00149	0.00006	0.00016	0.00000	0.00193
20	0.99610	0.00184	0.00000	0.00013	0.00000	0.00193
21	0.99655	0.00143	0.00003	0.00013	0.00000	0.00190
22	0.99664	0.00139	0.00000	0.00010	0.00000	0.00187
23	0.99651	0.00152	0.00006	0.00010	0.00000	0.00187
24	0.99655	0.00155	0.00003	0.00010	0.00000	0.00181
25	0.99667	0.00155	0.00003	0.00006	0.00000	0.00171
26	0.99607	0.00219	0.00006	0.00006	0.00000	0.00168
27	0.99623	0.00203	0.00003	0.00006	0.00000	0.00168
28	0.99639	0.00196	0.00000	0.00006	0.00000	0.00158
29	0.99670	0.00174	0.00003	0.00006	0.00000	0.00149
30	0.99699	0.00152	0.00006	0.00006	0.00000	0.00143
31	0.99712	0.00139	0.00003	0.00010	0.00000	0.00139
32	0.99724	0.00136	0.00003	0.00006	0.00000	0.00133
33	0.99702	0.00165	0.00006	0.00003	0.00000	0.00130
34	0.99696	0.00171	0.00000	0.00003	0.00000	0.00130
35	0.99775	0.00108	0.00003	0.00003	0.00000	0.00114
36	0.99746	0.00139	0.00003	0.00000	0.00000	0.00114
37	0.99737	0.00149	0.00003	0.00000	0.00000	0.00114
38	0.99730	0.00152	0.00003	0.00003	0.00000	0.00114
39	0.99743	0.00152	0.00000	0.00003	0.00000	0.00102
40	0.99746	0.00155	0.00003	0.00003	0.00000	0.00095
41	0.99781	0.00140	0.00003	0.00003	0.00000	0.00076
42	0.99803	0.00121	0.00003	0.00000	0.00000	0.00076
43	0.99768	0.00162	0.00006	0.00000	0.00000	0.00070
44	0.99781	0.00149	0.00000	0.00000	0.00000	0.00070
45	0.99778	0.00149	0.00003	0.00003	0.00000	0.00070
46	0.99778	0.00152	0.00000	0.00003	0.00000	0.00067
47	0.99806	0.00127	0.00003	0.00000	0.00000	0.00067
48	0.99730	0.00200	0.00006	0.00000	0.00000	0.00070
49	0.99794	0.00140	0.00003	0.00000	0.00000	0.00067
50	0.99809	0.00124	0.00000	0.00000	0.00000	0.00067
51	0.99752	0.00194	0.00003	0.00000	0.00000	0.00054
52	0.99765	0.00178	0.00013	0.00003	0.00000	0.00054
53	0.99762	0.00191	0.00003	0.00003	0.00000	0.00045
54	0.99749	0.00207	0.00000	0.00000	0.00000	0.00045
55	0.99819	0.00137	0.00000	0.00000	0.00000	0.00045
56	0.99806	0.00162	0.00003	0.00000	0.00000	0.00032
57	0.99784	0.00184	0.00003	0.00003	0.00000	0.00029
58	0.99819	0.00156	0.00000	0.00003	0.00000	0.00022
59	0.99793	0.00185	0.00000	0.00000	0.00000	0.00022
60	0.99790	0.00188	0.00006	0.00000	0.00000	0.00022
61	0.99803	0.00175	0.00000	0.00000	0.00000	0.00022
62	0.99780	0.00197	0.00000	0.00000	0.00000	0.00022
63	0.99806	0.00172	0.00003	0.00000	0.00000	0.00022
64	0.99803	0.00178	0.00003	0.00000	0.00000	0.00019
65	0.99879	0.00115	0.00003	0.00000	0.00000	0.00006
66	0.99828	0.00169	0.00000	0.00000	0.00000	0.00003
67	0.99761	0.00233	0.00000	0.00003	0.00000	0.00003
68	0.99815	0.00182	0.00000	0.00000	0.00000	0.00003
69	0.99764	0.00233	0.00006	0.00000	0.00000	0.00003
70	0.99834	0.00163	0.00000	0.00000	0.00000	0.00003
71	0.99790	0.00207	0.00000	0.00000	0.00000	0.00003
72	0.99821	0.00172	0.00000	0.00000	0.00003	0.00003
73	0.99748	0.00249	0.00003	0.00000	0.00000	0.00003
74	0.99764	0.00233	0.00003	0.00000	0.00000	0.00003
75	0.99824	0.00176	0.00003	0.00000	0.00000	0.00000
76	0.99799	0.00201	0.00000	0.00000	0.00000	0.00000
77	0.99821	0.00179	0.00006	0.00000	0.00000	0.00000
78	0.99786	0.00214	0.00003	0.00000	0.00000	0.00000
79	0.99764	0.00236	0.00000	0.00000	0.00000	0.00000
80	0.99770	0.00230	0.00003	0.00000	0.00000	0.00000
81	0.99808	0.00182	0.00003	0.00000	0.00006	0.00003
82	0.99773	0.00224	0.00000	0.00000	0.00000	0.00003
83	0.99773	0.00221	0.00010	0.00000	0.00003	0.00003
84	0.99824	0.00173	0.00003	0.00000	0.00000	0.00003
85	0.99763	0.00231	0.00000	0.00000	0.00000	0.00006
86	0.99830	0.00163	0.00000	0.00000	0.00000	0.00006
87	0.99792	0.00196	0.00000	0.00000	0.00003	0.00010
88	0.99776	0.00199	0.00003	0.00000	0.00000	0.00026
89	0.99769	0.00202	0.00003	0.00000	0.00003	0.00026
90	0.99762	0.00205	0.00003	0.00000	0.00000	0.00032
91	0.99750	0.00199	0.00000	0.00000	0.00003	0.00048
92	0.99753	0.00190	0.00003	0.00000	0.00000	0.00058
93	0.99659	0.00273	0.00000	0.00000	0.00000	0.00068
94	0.99727	0.00203	0.00000	0.00000	0.00000	0.00071
95	0.99710	0.00209	0.00000	0.00000	0.00000	0.00080
96	0.99691	0.00222	0.00003	0.00000	0.00003	0.00084
97	0.99633	0.00277	0.00000	0.00000	0.00000	0.00090
98	0.99649	0.00258	0.00000	0.00000	0.00003	0.00090
99	0.99678	0.00229	0.00006	0.00000	0.00000	0.00094
100	0.99626	0.00271	0.00000	0.00000	0.00003	0.00100
101	0.99632	0.00255	0.00000	0.00000	0.00003	0.00110
102	0.99619	0.00268	0.00003	0.00000	0.00003	0.00110
103	0.99680	0.00210	0.00000	0.00000	0.00003	0.00107
104	0.99635	0.00256	0.00000	0.00000	0.00000	0.00110
105	0.99644	0.00243	0.00003	0.00000	0.00000	0.00113
106	0.99640	0.00243	0.00000	0.00000	0.00000	0.00117
107	0.99614	0.00269	0.00006	0.00000	0.00000	0.00117
108	0.99581	0.00299	0.00003	0.00000	0.00000	0.00120
109	0.99620	0.00244	0.00000	0.00000	0.00000	0.00136
110	0.99571	0.00283	0.00000	0.00000	0.00000	0.00146
111	0.99590	0.00260	0.00000	0.00000	0.00000	0.00150
112	0.99547	0.00290	0.00003	0.00003	0.00000	0.00160
113	0.99566	0.00271	0.00000	0.00000	0.00003	0.00160
114	0.99449	0.00316	0.00000	0.00000	0.00072	0.00163
115	0.99540	0.00297	0.00000	0.00000	0.00000	0.00163
116	0.99461	0.00366	0.00007	0.00000	0.00000	0.00173
117	0.99493	0.00324	0.00000	0.00000	0.00000	0.00183
118	0.99482	0.00331	0.00000	0.00003	0.00000	0.00183
119	0.99466	0.00348	0.00003	0.00000	0.00000	0.00187
120	0.99498	0.00302	0.00000	0.00000	0.00000	0.00200
121	0.99425	0.00368	0.00000	0.00003	0.00000	0.00204
122	0.99457	0.00326	0.00003	0.00003	0.00000	0.00214
123	0.99460	0.00326	0.00000	0.00003	0.00000	0.00211
124	0.99423	0.00363	0.00000	0.00003	0.00000	0.00211
125	0.99488	0.00294	0.00000	0.00003	0.00000	0.00215
126	0.99497	0.00281	0.00003	0.00003	0.00000	0.00219
127	0.99513	0.00259	0.00003	0.00010	0.00000	0.00219
128	0.99568	0.00199	0.00003	0.00010	0.00000	0.00222
129	0.99501	0.00253	0.00000	0.00010	0.00000	0.00236
130	0.99494	0.00256	0.00007	0.00010	0.00000	0.00240
131	0.99463	0.00290	0.00000	0.00007	0.00000	0.00240
132	0.99456	0.00294	0.00000	0.00010	0.00000	0.00241
133	0.99435	0.00318	0.00000	0.00007	0.00000	0.00241
134	0.99387	0.00365	0.00000	0.00003	0.00000	0.00245
135	0.99396	0.00356	0.00003	0.00003	0.00000	0.00245
136	0.99448	0.00303	0.00000	0.00003	0.00000	0.00246
137	0.99369	0.00385	0.00000	0.00007	0.00000	0.00240
138	0.99452	0.00304	0.00000	0.00003	0.00000	0.00240
