Sequence_Name	Extraction_ID
PbC1102608B	Pbb-CVer_026-Ex1-8B-lcwgs-1-1
PbC1102708C	Pbb-CVer_027-Ex1-8C-lcwgs-1-1
PbC1102808D	Pbb-CVer_028-Ex1-8D-lcwgs-1-1
PbC1102908E	Pbb-CVer_029-Ex1-8E-lcwgs-1-1
PbC1103008F	Pbb-CVer_030-Ex1-8F-lcwgs-1-1
PbC1103108G	Pbb-CVer_031-Ex1-8G-lcwgs-1-1
PbC1103208H	Pbb-CVer_032-Ex1-8H-lcwgs-1-1
PbC1103309A	Pbb-CVer_033-Ex1-9A-lcwgs-1-1
PbC1103409B	Pbb-CVer_034-Ex1-9B-lcwgs-1-1
PbC1103509C	Pbb-CVer_035-Ex1-9C-lcwgs-1-1
PbC1103609D	Pbb-CVer_036-Ex1-9D-lcwgs-1-1
PbC1103709E	Pbb-CVer_037-Ex1-9E-lcwgs-1-1
PbC1103809F	Pbb-CVer_038-Ex1-9F-lcwgs-1-1
PbC1103909G	Pbb-CVer_039-Ex1-9G-lcwgs-1-1
PbC1104009H	Pbb-CVer_040-Ex1-9H-lcwgs-1-1
PbC1104110A	Pbb-CVer_041-Ex1-10A-lcwgs-1-1
PbC1104210B	Pbb-CVer_042-Ex1-10B-lcwgs-1-1
PbC1104310C	Pbb-CVer_043-Ex1-10C-lcwgs-1-1
PbC1104410D	Pbb-CVer_044-Ex1-10D-lcwgs-1-1
