Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter	Snippy_mqc-generalstats-snippy-VariantTotal
Sne-ABir_001-Ex1-9A-lcwgs-1-1	21.627399999999998	0.957218	517993117.0	0.449113	98.47470847634692	53.357709243287175	
Sne-ABir_002-Ex1-9B-lcwgs-1-1	17.3056	0.962743	8325000.0	0.494285	97.25637638451377	80.7666903769942	
Sne-ABir_003-Ex1-9C-lcwgs-1-1	28.9096	0.946389	268528005.0	0.53148	96.79203792117748	29.158889961683492	
Sne-ABir_004-Ex1-9D-lcwgs-1-1	17.3569	0.94599	57482632.0	0.478778	86.74912732729575	30.40581808768389	
Sne-ABir_005-Ex1-9E-lcwgs-1-1	26.9885	0.949798	17694745.0	0.53811	89.99080318822809	48.3030604945841	
Sne-ABir_006-Ex1-9F-lcwgs-1-1	18.6267	0.934891	10758622.0	0.542534	95.79415654683179	15.740050498977997	
Sne-ABir_007-Ex1-9G-lcwgs-1-1	20.880499999999998	0.947028	57394851.0	0.536835	97.1176682100067	31.218232424346006	
Sne-ABir_008-Ex1-9H-lcwgs-1-1	21.6234	0.944346	73266678.0	0.552525	46.99944657800735	63.37008837981519	
Sne-ABir_009-Ex1-10A-lcwgs-1-1	22.2447	0.946551	140571767.0	0.539145	96.88836775020086	30.466708647283202	
Sne-ABir_010-Ex1-10B-lcwgs-1-1	19.4556	0.943758	95160601.0	0.545188	95.48314350978146	27.660022180637206	
Sne-ABir_011-Ex1-10C-lcwgs-1-1	13.6721	0.9588	370792653.0	0.346271	94.02287251249729	81.29497647032494	
Sne-ABir_012-Ex1-10D-lcwgs-1-1	14.5289	0.958694	536709100.0	0.361628	54.4199773453132	84.661071416103	
Sne-ABir_013-Ex1-10E-lcwgs-1-1	15.5992	0.958753	1242008069.0	0.343396	95.43296327498206	80.95395930378155	
Sne-ABir_014-Ex1-10F-lcwgs-1-1	14.674000000000001	0.956036	408553495.0	0.338352	95.56991259800482	74.52079871546461	
Sne-ABir_015-Ex1-10G-lcwgs-1-1	13.3633	0.958358	565720861.0	0.343195	94.54275207129744	82.72013332367027	
