pos	5pC>T
1	0.00293931818806142
2	0.00667634252539913
3	0.00475559366960318
4	0.00474162532379154
5	0.00461434064691246
6	0.00435392578975376
7	0.00550519671586541
8	0.0043449637919684
9	0.00413862296726725
10	0.00528319847691575
11	0.00386839149785783
12	0.0036833919947614
13	0.00410755875502858
14	0.00377162179737287
15	0.00384204909284952
16	0.00471698113207547
17	0.00416719819704894
18	0.00415155355504086
19	0.00376186518524999
20	0.00402784466529486
21	0.00355216418892251
22	0.00333596699148451
23	0.00401884101810639
24	0.00398825437174037
25	0.00402537737912929
