#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17503	16649	95.12	41	0.23	12	0.07	59	0.34	742	4.24
Ecoli	17503	17503	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	17503	17503	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17503	17503	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	17503	17255	98.58	0	0.00	0	0.00	2	0.01	246	1.41
Bacteria_24k	17503	16900	96.55	41	0.23	59	0.34	40	0.23	463	2.65
Protists_1k	17503	16381	93.59	75	0.43	140	0.80	52	0.30	855	4.88
Viruses	17503	17022	97.25	0	0.00	0	0.00	36	0.21	445	2.54
Fungi_RefSeq_release	17503	16727	95.56	17	0.10	1	0.01	77	0.44	681	3.89
Coral	17503	17009	97.17	1	0.01	0	0.00	47	0.27	446	2.55
Bird	17503	16914	96.63	9	0.05	2	0.01	78	0.45	500	2.86
Plant	17503	16931	96.73	1	0.01	0	0.00	51	0.29	520	2.97

%Hit_no_genomes: 92.44
