#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3308359	3251055	98.28	2745	0.08	694	0.02	7751	0.23	46114	1.39
Ecoli	3308359	3301942	99.81	1	0.00	0	0.00	1146	0.03	5270	0.16
PhiX	3308359	3308359	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3308359	3308354	100.00	0	0.00	0	0.00	2	0.00	3	0.00
Vectors	3308359	3300066	99.75	3	0.00	1	0.00	319	0.01	7970	0.24
Bacteria_24k	3308359	3052107	92.24	30356	0.92	178515	5.40	3835	0.12	43546	1.32
Protists_1k	3308359	3200377	96.74	9850	0.30	15381	0.46	9618	0.29	73133	2.21
Viruses	3308359	3274885	98.99	119	0.00	110	0.00	4244	0.13	29001	0.88
Fungi_RefSeq_release	3308359	3248962	98.21	2108	0.06	424	0.01	10788	0.33	46077	1.39
Coral	3308359	3279115	99.11	177	0.01	53	0.00	5889	0.18	23125	0.70
Bird	3308359	3270437	98.85	1527	0.05	295	0.01	7227	0.22	28873	0.87
Plant	3308359	3276819	99.05	224	0.01	44	0.00	4684	0.14	26588	0.80

%Hit_no_genomes: 90.04
