#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4215087	4100449	97.28	5177	0.12	1470	0.03	14129	0.34	93862	2.23
Ecoli	4215087	4214993	100.00	0	0.00	0	0.00	11	0.00	83	0.00
PhiX	4215087	4215087	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4215087	4215087	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	4215087	4195948	99.55	4	0.00	0	0.00	548	0.01	18587	0.44
Bacteria_24k	4215087	4152517	98.52	1814	0.04	3373	0.08	6637	0.16	50746	1.20
Protists_1k	4215087	4046715	96.01	16542	0.39	27063	0.64	6002	0.14	118765	2.82
Viruses	4215087	4160709	98.71	136	0.00	51	0.00	5895	0.14	48296	1.15
Fungi_RefSeq_release	4215087	4105302	97.40	3531	0.08	787	0.02	14956	0.35	90511	2.15
Coral	4215087	4158379	98.66	369	0.01	108	0.00	8132	0.19	48099	1.14
Bird	4215087	4138387	98.18	2936	0.07	560	0.01	14706	0.35	58498	1.39
Plant	4215087	4152299	98.51	392	0.01	82	0.00	8534	0.20	53780	1.28

%Hit_no_genomes: 95.37
