#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	47321549	45633927	96.44	57437	0.12	13998	0.03	189494	0.40	1426693	3.01
Ecoli	47321549	47321370	100.00	0	0.00	0	0.00	69	0.00	110	0.00
PhiX	47321549	47321549	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	47321549	47321480	100.00	0	0.00	0	0.00	1	0.00	68	0.00
Vectors	47321549	46966129	99.25	44	0.00	11	0.00	11226	0.02	344139	0.73
Bacteria_24k	47321549	46407922	98.07	39932	0.08	45527	0.10	90183	0.19	737985	1.56
Protists_1k	47321549	44915856	94.91	206126	0.44	358497	0.76	80587	0.17	1760483	3.72
Viruses	47321549	46502371	98.28	1048	0.00	367	0.00	72722	0.15	745041	1.57
Fungi_RefSeq_release	47321549	45690999	96.54	36688	0.08	7115	0.02	201772	0.43	1384975	2.93
Coral	47321549	46381273	98.01	3659	0.01	929	0.00	130501	0.28	805187	1.70
Bird	47321549	46141519	97.50	23946	0.05	3902	0.01	168396	0.36	983786	2.08
Plant	47321549	46240082	97.71	5333	0.01	934	0.00	130570	0.28	944630	2.00

%Hit_no_genomes: 94.29
