#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	13651269	12843093	94.08	41077	0.30	11094	0.08	57529	0.42	698476	5.12
Ecoli	13651269	13650922	100.00	0	0.00	0	0.00	98	0.00	249	0.00
PhiX	13651269	13651269	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	13651269	13651092	100.00	0	0.00	0	0.00	14	0.00	163	0.00
Vectors	13651269	13380523	98.02	12	0.00	3	0.00	2714	0.02	268017	1.96
Bacteria_24k	13651269	12828734	93.97	104057	0.76	145510	1.07	44710	0.33	528258	3.87
Protists_1k	13651269	12541222	91.87	74514	0.55	116018	0.85	71380	0.52	848135	6.21
Viruses	13651269	13158657	96.39	516	0.00	218	0.00	26971	0.20	464907	3.41
Fungi_RefSeq_release	13651269	12889476	94.42	12600	0.09	2475	0.02	67582	0.50	679136	4.97
Coral	13651269	13135549	96.22	1108	0.01	345	0.00	45334	0.33	468933	3.44
Bird	13651269	13068272	95.74	7403	0.05	1169	0.01	57733	0.42	516692	3.78
Plant	13651269	13082444	95.84	1597	0.01	314	0.00	42444	0.31	524470	3.84

%Hit_no_genomes: 89.32
