#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3832783	3724211	97.17	4970	0.13	1391	0.04	12034	0.31	90177	2.35
Ecoli	3832783	3832682	100.00	0	0.00	0	0.00	16	0.00	85	0.00
PhiX	3832783	3832783	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3832783	3832774	100.00	0	0.00	0	0.00	0	0.00	9	0.00
Vectors	3832783	3812594	99.48	8	0.00	1	0.00	469	0.01	19711	0.51
Bacteria_24k	3832783	3697664	96.47	25120	0.66	31462	0.82	8034	0.21	70503	1.84
Protists_1k	3832783	3653073	95.31	17048	0.44	24050	0.63	17656	0.46	120956	3.16
Viruses	3832783	3777394	98.56	140	0.00	55	0.00	5602	0.15	49592	1.29
Fungi_RefSeq_release	3832783	3731296	97.35	2967	0.08	611	0.02	13189	0.34	84720	2.21
Coral	3832783	3777998	98.58	320	0.01	91	0.00	7440	0.19	46934	1.22
Bird	3832783	3760047	98.11	2449	0.06	565	0.01	13869	0.36	55853	1.46
Plant	3832783	3771163	98.39	363	0.01	73	0.00	7609	0.20	53575	1.40

%Hit_no_genomes: 93.32
