#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2870765	2783933	96.98	3829	0.13	1087	0.04	10700	0.37	71216	2.48
Ecoli	2870765	2870675	100.00	0	0.00	0	0.00	6	0.00	84	0.00
PhiX	2870765	2870765	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2870765	2870762	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	2870765	2858250	99.57	7	0.00	0	0.00	396	0.01	12112	0.42
Bacteria_24k	2870765	2824382	98.39	1207	0.04	1734	0.06	5478	0.19	37964	1.32
Protists_1k	2870765	2741351	95.49	12272	0.43	21187	0.74	4137	0.14	91818	3.20
Viruses	2870765	2830157	98.59	121	0.00	39	0.00	4572	0.16	35876	1.25
Fungi_RefSeq_release	2870765	2786813	97.07	2722	0.09	551	0.02	11637	0.41	69042	2.41
Coral	2870765	2829690	98.57	223	0.01	73	0.00	6360	0.22	34419	1.20
Bird	2870765	2814785	98.05	2267	0.08	459	0.02	11318	0.39	41936	1.46
Plant	2870765	2823942	98.38	304	0.01	58	0.00	6426	0.22	40035	1.39

%Hit_no_genomes: 94.83
