#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	26444789	25318362	95.74	41895	0.16	10741	0.04	106032	0.40	967759	3.66
Ecoli	26444789	26444638	100.00	0	0.00	0	0.00	53	0.00	98	0.00
PhiX	26444789	26444789	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	26444789	26444533	100.00	0	0.00	0	0.00	17	0.00	239	0.00
Vectors	26444789	26129295	98.81	40	0.00	4	0.00	5274	0.02	310176	1.17
Bacteria_24k	26444789	25722466	97.27	38162	0.14	47159	0.18	53502	0.20	583500	2.21
Protists_1k	26444789	24914525	94.22	116958	0.44	200192	0.76	56247	0.21	1156867	4.37
Viruses	26444789	25821234	97.64	708	0.00	245	0.00	41127	0.16	581475	2.20
Fungi_RefSeq_release	26444789	25369842	95.93	21080	0.08	4223	0.02	112604	0.43	937040	3.54
Coral	26444789	25757708	97.41	2397	0.01	659	0.00	75148	0.28	608877	2.30
Bird	26444789	25625962	96.89	14813	0.06	2422	0.01	96787	0.37	704805	2.67
Plant	26444789	25675242	97.10	3266	0.01	611	0.00	74216	0.28	691454	2.61

%Hit_no_genomes: 93.36
