#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	11712967	11401894	97.35	14772	0.13	3988	0.03	37898	0.32	254415	2.17
Ecoli	11712967	11700382	99.90	0	0.00	0	0.00	1564	0.01	11021	0.09
PhiX	11712967	11712967	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	11712967	11712938	100.00	0	0.00	0	0.00	4	0.00	25	0.00
Vectors	11712967	11664917	99.59	15	0.00	2	0.00	1428	0.01	46605	0.40
Bacteria_24k	11712967	11072509	94.53	48569	0.41	382514	3.27	20862	0.18	188513	1.61
Protists_1k	11712967	11204254	95.65	46662	0.40	75010	0.64	29918	0.26	357123	3.05
Viruses	11712967	11542856	98.56	559	0.00	353	0.00	18802	0.16	150397	1.28
Fungi_RefSeq_release	11712967	11399674	97.32	10064	0.09	2077	0.02	47061	0.40	254091	2.17
Coral	11712967	11555864	98.66	873	0.01	316	0.00	25152	0.21	130762	1.12
Bird	11712967	11507676	98.25	8316	0.07	1610	0.01	38901	0.33	156464	1.34
Plant	11712967	11542961	98.55	1057	0.01	177	0.00	22668	0.19	146104	1.25

%Hit_no_genomes: 91.44
