#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3270237	3168171	96.87	4462	0.14	1274	0.04	12774	0.39	83556	2.56
Ecoli	3270237	3270189	100.00	0	0.00	0	0.00	12	0.00	36	0.00
PhiX	3270237	3270237	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3270237	3270237	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3270237	3256456	99.58	4	0.00	0	0.00	476	0.01	13301	0.41
Bacteria_24k	3270237	3215203	98.31	1483	0.05	2479	0.08	6535	0.20	44537	1.36
Protists_1k	3270237	3116072	95.28	15537	0.48	25655	0.78	5077	0.16	107896	3.30
Viruses	3270237	3223085	98.56	97	0.00	44	0.00	5438	0.17	41573	1.27
Fungi_RefSeq_release	3270237	3172195	97.01	3087	0.09	615	0.02	13871	0.42	80469	2.46
Coral	3270237	3223041	98.56	217	0.01	91	0.00	7178	0.22	39710	1.21
Bird	3270237	3205182	98.02	2630	0.08	478	0.01	13387	0.41	48560	1.48
Plant	3270237	3216027	98.35	339	0.01	61	0.00	7663	0.23	46147	1.41

%Hit_no_genomes: 94.60
