#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	26928028	26129355	97.04	26952	0.10	6419	0.02	92445	0.34	672857	2.50
Ecoli	26928028	26928002	100.00	0	0.00	0	0.00	9	0.00	17	0.00
PhiX	26928028	26928028	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	26928028	26927916	100.00	0	0.00	0	0.00	11	0.00	101	0.00
Vectors	26928028	26786805	99.48	17	0.00	0	0.00	3082	0.01	138124	0.51
Bacteria_24k	26928028	26522909	98.49	14863	0.06	13335	0.05	41782	0.16	335139	1.24
Protists_1k	26928028	25767132	95.68	101337	0.38	185933	0.69	34389	0.13	839237	3.12
Viruses	26928028	26554397	98.61	561	0.00	189	0.00	34519	0.13	338362	1.26
Fungi_RefSeq_release	26928028	26157994	97.14	17582	0.07	3650	0.01	97799	0.36	651003	2.42
Coral	26928028	26500627	98.41	1693	0.01	538	0.00	60996	0.23	364174	1.35
Bird	26928028	26387293	97.99	13906	0.05	2071	0.01	81088	0.30	443670	1.65
Plant	26928028	26438358	98.18	2638	0.01	452	0.00	61560	0.23	425020	1.58

%Hit_no_genomes: 95.20
