#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5209828	5098774	97.87	5300	0.10	1507	0.03	14101	0.27	90146	1.73
Ecoli	5209828	5202675	99.86	0	0.00	0	0.00	1084	0.02	6069	0.12
PhiX	5209828	5209828	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5209828	5209827	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	5209828	5191618	99.65	3	0.00	0	0.00	551	0.01	17656	0.34
Bacteria_24k	5209828	5012358	96.21	28920	0.56	92160	1.77	6951	0.13	69439	1.33
Protists_1k	5209828	5024394	96.44	17085	0.33	26938	0.52	11644	0.22	129767	2.49
Viruses	5209828	5148528	98.83	160	0.00	248	0.00	6734	0.13	54158	1.04
Fungi_RefSeq_release	5209828	5097546	97.84	3807	0.07	809	0.02	17686	0.34	89980	1.73
Coral	5209828	5152550	98.90	393	0.01	131	0.00	9774	0.19	46980	0.90
Bird	5209828	5136032	98.58	2950	0.06	598	0.01	13905	0.27	56343	1.08
Plant	5209828	5148882	98.83	427	0.01	70	0.00	8200	0.16	52249	1.00

%Hit_no_genomes: 93.67
