#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	54507537	52527970	96.37	86560	0.16	21677	0.04	208663	0.38	1662667	3.05
Ecoli	54507537	54507399	100.00	0	0.00	0	0.00	46	0.00	92	0.00
PhiX	54507537	54507537	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	54507537	54507088	100.00	0	0.00	0	0.00	29	0.00	420	0.00
Vectors	54507537	54073141	99.20	47	0.00	3	0.00	10023	0.02	424323	0.78
Bacteria_24k	54507537	53420307	98.00	41647	0.08	46354	0.09	100836	0.18	898393	1.65
Protists_1k	54507537	51777748	94.99	225762	0.41	384525	0.71	92063	0.17	2027439	3.72
Viruses	54507537	53518886	98.19	1217	0.00	331	0.00	80270	0.15	906833	1.66
Fungi_RefSeq_release	54507537	52622916	96.54	41876	0.08	8017	0.01	223419	0.41	1611309	2.96
Coral	54507537	53374830	97.92	4787	0.01	1049	0.00	147827	0.27	979044	1.80
Bird	54507537	53117974	97.45	27674	0.05	4583	0.01	190217	0.35	1167089	2.14
Plant	54507537	53244659	97.69	6372	0.01	1166	0.00	142457	0.26	1112883	2.04

%Hit_no_genomes: 94.33
