#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5809638	5621431	96.76	7878	0.14	2527	0.04	20985	0.36	156817	2.70
Ecoli	5809638	5809515	100.00	0	0.00	0	0.00	49	0.00	74	0.00
PhiX	5809638	5809638	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5809638	5809622	100.00	0	0.00	0	0.00	1	0.00	15	0.00
Vectors	5809638	5778055	99.46	12	0.00	4	0.00	764	0.01	30803	0.53
Bacteria_24k	5809638	5660134	97.42	15209	0.26	20868	0.36	12505	0.22	100922	1.74
Protists_1k	5809638	5522349	95.04	27658	0.48	42165	0.73	15458	0.27	202008	3.48
Viruses	5809638	5713410	98.35	242	0.00	79	0.00	10703	0.18	85204	1.47
Fungi_RefSeq_release	5809638	5631883	96.95	5416	0.09	1119	0.02	23451	0.40	147769	2.54
Coral	5809638	5718662	98.43	514	0.01	161	0.00	12515	0.22	77786	1.34
Bird	5809638	5686010	97.87	4282	0.07	973	0.02	25863	0.45	92510	1.59
Plant	5809638	5708474	98.26	608	0.01	114	0.00	12843	0.22	87599	1.51

%Hit_no_genomes: 93.86
