#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6496373	6298064	96.94	8822	0.14	2702	0.04	21973	0.34	164812	2.54
Ecoli	6496373	6496259	100.00	0	0.00	0	0.00	20	0.00	94	0.00
PhiX	6496373	6496373	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6496373	6496358	100.00	0	0.00	0	0.00	2	0.00	13	0.00
Vectors	6496373	6458799	99.43	17	0.00	1	0.00	852	0.01	36704	0.56
Bacteria_24k	6496373	6352841	97.79	12789	0.20	16982	0.26	11931	0.18	101830	1.57
Protists_1k	6496373	6203748	95.50	26738	0.41	43014	0.66	14397	0.22	208476	3.21
Viruses	6496373	6395024	98.44	221	0.00	69	0.00	10085	0.16	90974	1.40
Fungi_RefSeq_release	6496373	6309751	97.12	5282	0.08	1127	0.02	23750	0.37	156463	2.41
Coral	6496373	6395037	98.44	573	0.01	174	0.00	13169	0.20	87420	1.35
Bird	6496373	6363152	97.94	4421	0.07	976	0.02	24102	0.37	103722	1.60
Plant	6496373	6383841	98.27	647	0.01	120	0.00	13668	0.21	98097	1.51

%Hit_no_genomes: 94.50
