#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3860710	3759484	97.38	5998	0.16	1601	0.04	12924	0.33	80703	2.09
Ecoli	3860710	3860674	100.00	0	0.00	0	0.00	5	0.00	31	0.00
PhiX	3860710	3860710	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3860710	3860705	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	3860710	3845326	99.60	4	0.00	1	0.00	481	0.01	14898	0.39
Bacteria_24k	3860710	3807038	98.60	1772	0.05	3836	0.10	5709	0.15	42355	1.10
Protists_1k	3860710	3711340	96.13	15221	0.39	24909	0.65	5632	0.15	103608	2.68
Viruses	3860710	3815635	98.84	113	0.00	42	0.00	5017	0.13	39903	1.03
Fungi_RefSeq_release	3860710	3765087	97.51	3284	0.09	659	0.02	13875	0.36	77805	2.02
Coral	3860710	3812217	98.75	333	0.01	95	0.00	7421	0.19	40644	1.05
Bird	3860710	3794450	98.29	2742	0.07	548	0.01	12690	0.33	50280	1.30
Plant	3860710	3807505	98.63	373	0.01	62	0.00	7498	0.19	45272	1.17

%Hit_no_genomes: 95.43
