Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sfa-ABas_001_Ex1_L3_clmp.fp2_r1_screen	21809222	1545671.0	7.09	1040.0	0.0	0.0	0.0	97.0	0.0	188382.0	0.87	1214963.0	5.5600000000000005	1171570.0	5.379999999999999	378036.0	1.72	692206.0	3.18	396968.0	1.81	494527.0	2.27	408434.0	1.8599999999999999	19107059	87.61
Sfa-ABas_001_Ex1_L3_clmp.fp2_r2_screen	21809222	1547652.0	7.1	1081.0	0.0	0.0	0.0	7.0	0.0	187625.0	0.86	1214156.0	5.58	1175449.0	5.390000000000001	377700.0	1.73	695070.0	3.19	398147.0	1.82	496315.0	2.28	410465.0	1.88	19107059	87.61
Sfa-ABas_002_Ex1_L3_clmp.fp2_r1_screen	20633272	773754.0	3.75	379.0	0.0	0.0	0.0	87.0	0.0	208429.0	1.01	648284.0	3.14	942052.0	4.56	422571.0	2.05	667566.0	3.23	431456.0	2.08	530961.0	2.57	459062.0	2.22	19327185	93.67
Sfa-ABas_002_Ex1_L3_clmp.fp2_r2_screen	20633272	776343.0	3.76	402.0	0.0	0.0	0.0	4.0	0.0	207895.0	1.0	648110.0	3.14	946534.0	4.6	422759.0	2.04	669863.0	3.2399999999999998	432915.0	2.1	532552.0	2.58	460328.0	2.23	19325122	93.66
Sfa-ABas_003_Ex1_L3_clmp.fp2_r1_screen	19956307	705457.0	3.54	468.0	0.0	0.0	0.0	85.0	0.0	158036.0	0.8	622889.0	3.12	831483.0	4.16	308592.0	1.5499999999999998	558552.0	2.79	347614.0	1.74	431607.0	2.16	362485.0	1.81	18643181	93.42
Sfa-ABas_003_Ex1_L3_clmp.fp2_r2_screen	19956307	708377.0	3.55	472.0	0.0	0.0	0.0	8.0	0.0	157348.0	0.79	623256.0	3.12	835518.0	4.18	308307.0	1.54	561495.0	2.8200000000000003	348680.0	1.74	433500.0	2.17	364021.0	1.82	18641186	93.41
Sfa-ABas_004_Ex1_L3_clmp.fp2_r1_screen	18658831	534640.0	2.87	80.0	0.0	0.0	0.0	86.0	0.0	143556.0	0.77	344729.0	1.8399999999999999	715149.0	3.84	288984.0	1.54	512888.0	2.75	333760.0	1.78	414702.0	2.22	346061.0	1.8499999999999999	17806122	95.43
Sfa-ABas_004_Ex1_L3_clmp.fp2_r2_screen	18658831	538177.0	2.89	87.0	0.0	0.0	0.0	7.0	0.0	142423.0	0.76	345698.0	1.8599999999999999	720081.0	3.87	288869.0	1.54	516080.0	2.77	335102.0	1.79	418273.0	2.24	348747.0	1.8699999999999999	17802390	95.41
Sfa-ABas_005_Ex1_L3_clmp.fp2_r1_screen	21417478	641442.0	3.0	84.0	0.0	0.0	0.0	99.0	0.0	156243.0	0.73	401695.0	1.88	849885.0	3.96	344398.0	1.6	606816.0	2.8400000000000003	380572.0	1.77	483591.0	2.2600000000000002	403456.0	1.88	20406573	95.28
Sfa-ABas_005_Ex1_L3_clmp.fp2_r2_screen	21417478	644866.0	3.01	72.0	0.0	0.0	0.0	9.0	0.0	155772.0	0.73	402158.0	1.87	854950.0	3.98	344277.0	1.6099999999999999	609797.0	2.85	382156.0	1.78	485991.0	2.27	405938.0	1.89	20402289	95.26
Sfa-ABas_006_Ex1_L3_clmp.fp2_r1_screen	16934965	570230.0	3.36	100.0	0.0	0.0	0.0	55.0	0.0	145488.0	0.86	354233.0	2.08	676596.0	4.0	280796.0	1.6600000000000001	483481.0	2.8600000000000003	309085.0	1.82	383648.0	2.26	323318.0	1.91	16056040	94.81
Sfa-ABas_006_Ex1_L3_clmp.fp2_r2_screen	16934965	570968.0	3.37	87.0	0.0	0.0	0.0	6.0	0.0	144519.0	0.86	354485.0	2.09	679467.0	4.01	280444.0	1.65	485313.0	2.87	309554.0	1.82	384372.0	2.27	324181.0	1.91	16052653	94.79
