Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Pbb-AGal_001-Ex1-12E-lcwgs-1-1.clmp.r1	0.2117479106970263	0.19057311962732365
Pbb-AGal_001-Ex1-12E-lcwgs-1-1.clmp.r2	0.21482167069101538	0.15642023080522266
Pbb-AGal_002-Ex1-12F-lcwgs-1-1.clmp.r1	0.5825510905777025	0.9336840629443928
Pbb-AGal_002-Ex1-12F-lcwgs-1-1.clmp.r2	0.49876321077825925	0.866044544440958
Pbb-AGal_003-Ex1-12G-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_003-Ex1-12G-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_004-Ex1-12H-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_004-Ex1-12H-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_005-Ex1-1A-lcwgs-1-1.clmp.r1	0.3577519615331204	0.22962305582557974
Pbb-AGal_005-Ex1-1A-lcwgs-1-1.clmp.r2	0.316687786418553	0.26222486460213856
Pbb-AGal_006-Ex1-1B-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_006-Ex1-1B-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_007-Ex1-1C-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_007-Ex1-1C-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_008-Ex1-1D-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_008-Ex1-1D-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_009-Ex1-1E-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_009-Ex1-1E-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_010-Ex1-1F-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_010-Ex1-1F-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_011-Ex1-1G-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_011-Ex1-1G-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_012-Ex1-1H-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_012-Ex1-1H-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_013-Ex1-2A-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_013-Ex1-2A-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_014-Ex1-2B-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_014-Ex1-2B-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_015-Ex1-2C-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_015-Ex1-2C-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_016-Ex1-2D-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_016-Ex1-2D-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_017-Ex1-2E-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_017-Ex1-2E-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_018-Ex1-2F-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_018-Ex1-2F-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_019-Ex1-2G-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_019-Ex1-2G-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_020-Ex1-2H-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_020-Ex1-2H-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_021-Ex1-3A-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_021-Ex1-3A-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_022-Ex1-3B-lcwgs-1-1.clmp.r1	0.11042139148070648	0.0
Pbb-AGal_022-Ex1-3B-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_023-Ex1-3C-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_023-Ex1-3C-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_024-Ex1-3D-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_024-Ex1-3D-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_025-Ex1-3E-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_025-Ex1-3E-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_026-Ex1-3F-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_026-Ex1-3F-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_027-Ex1-3G-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_027-Ex1-3G-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_028-Ex1-3H-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_028-Ex1-3H-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_029-Ex1-4A-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_029-Ex1-4A-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_030-Ex1-4B-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_030-Ex1-4B-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_031-Ex1-4C-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_031-Ex1-4C-lcwgs-1-1.clmp.r2	0.0	0.0
Pbb-AGal_032-Ex1-4D-lcwgs-1-1.clmp.r1	0.0	0.0
Pbb-AGal_032-Ex1-4D-lcwgs-1-1.clmp.r2	0.0	0.0
