pos	3pG>A
1	0.00335448776065277
2	0.00568838736530546
3	0.00546749006804862
4	0.00494071146245059
5	0.00451754385964912
6	0.00346933111296142
7	0.00495027624309392
8	0.00467607549736439
9	0.00463059530265738
10	0.0047376257726842
11	0.00436808386721025
12	0.00347050074367873
13	0.0038474406155905
14	0.00387466307277628
15	0.00313978314564407
16	0.00500955211207812
17	0.00515289744889339
18	0.00430887372013652
19	0.00434319778582074
20	0.00493554014381143
21	0.00376164828588527
22	0.00320636142105938
23	0.00424164524421594
24	0.00413241115316021
25	0.00435302150904746
