Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Sfa-ABas_001-Ex1-7A-lcwgs-1-3	2682394.0	20678.0	288.0	338.0	19498.0	0.0
Sfa-ABas_002-Ex1-7D-lcwgs-1-3	2533352.0	26224.0	280.0	348.0	14308.0	0.0
Sfa-ABas_003-Ex1-7G-lcwgs-1-3	2352246.0	17894.0	268.0	296.0	11496.0	0.0
Sfa-ABas_004-Ex1-8B-lcwgs-1-3	12390.0	494.0	2.0	2.0	262.0	0.0
Sfa-ABas_005-Ex1-8E-lcwgs-1-3	6734.0	252.0	0.0	6.0	86.0	0.0
Sfa-ABas_006-Ex1-8H-lcwgs-1-3	3013276.0	21396.0	356.0	404.0	11686.0	0.0
Sfa-ABas_007-Ex1-9C-lcwgs-1-3	11158.0	450.0	0.0	0.0	242.0	0.0
Sfa-ABas_008-Ex1-9F-lcwgs-1-3	7368.0	230.0	0.0	2.0	210.0	0.0
Sfa-ABas_009-Ex1-10A-lcwgs-1-3	4536.0	286.0	2.0	0.0	90.0	0.0
Sfa-ABas_010-Ex1-10D-lcwgs-1-3	3034.0	68.0	0.0	0.0	48.0	0.0
Sfa-ABas_011-Ex1-10G-lcwgs-1-3	2616.0	70.0	4.0	0.0	58.0	0.0
Sfa-ABas_012-Ex1-11B-lcwgs-1-3	1838.0	98.0	0.0	0.0	82.0	0.0
Sfa-ABas_013-Ex1-7B-lcwgs-1-3	14742.0	442.0	2.0	0.0	336.0	0.0
Sfa-ABas_014-Ex1-7E-lcwgs-1-3	1238454.0	10140.0	172.0	150.0	10242.0	0.0
Sfa-ABas_015-Ex1-7H-lcwgs-1-3	49886.0	424.0	4.0	4.0	592.0	0.0
Sfa-ABas_016-Ex1-8C-lcwgs-1-3	1454808.0	13224.0	178.0	198.0	13370.0	0.0
Sfa-ABas_017-Ex1-8F-lcwgs-1-3	9752.0	296.0	2.0	2.0	116.0	0.0
Sfa-ABas_018-Ex1-9A-lcwgs-1-3	13146.0	532.0	0.0	4.0	380.0	0.0
Sfa-ABas_019-Ex1-9D-lcwgs-1-3	12750.0	392.0	0.0	0.0	272.0	0.0
Sfa-ABas_020-Ex1-1A-lcwgs-2-3	2959972.0	24914.0	390.0	206.0	92818.0	0.0
Sfa-ABas_021-Ex1-2A-lcwgs-2-3	9849118.0	92912.0	1188.0	1096.0	239530.0	0.0
Sfa-ABas_022-Ex1-10E-lcwgs-1-3	1458.0	42.0	0.0	0.0	24.0	0.0
Sfa-ABas_023-Ex1-10H-lcwgs-1-3	2366.0	60.0	0.0	0.0	32.0	0.0
Sfa-ABas_024-Ex1-4A-lcwgs-2-3	2090112.0	17324.0	244.0	308.0	52108.0	0.0
Sfa-ABas_025-Ex1-7C-lcwgs-1-3	924910.0	6510.0	120.0	128.0	6496.0	0.0
Sfa-ABas_026-Ex1-7F-lcwgs-1-3	12678.0	316.0	2.0	0.0	188.0	0.0
Sfa-ABas_027-Ex1-8A-lcwgs-1-3	17504.0	466.0	2.0	6.0	288.0	0.0
Sfa-ABas_028-Ex1-8D-lcwgs-1-3	2425090.0	22852.0	284.0	294.0	11428.0	0.0
Sfa-ABas_029-Ex1-8G-lcwgs-1-3	12018.0	402.0	0.0	2.0	270.0	0.0
Sfa-ABas_030-Ex1-9B-lcwgs-1-3	8656.0	366.0	2.0	4.0	286.0	0.0
Sfa-ABas_031-Ex1-9E-lcwgs-1-3	5154.0	210.0	0.0	0.0	150.0	0.0
Sfa-ABas_032-Ex1-9H-lcwgs-1-3	7612.0	202.0	0.0	0.0	204.0	0.0
Sfa-ABas_033-Ex1-10C-lcwgs-1-3	4384.0	106.0	2.0	0.0	78.0	0.0
Sfa-ABas_034-Ex1-10F-lcwgs-1-3	2320.0	46.0	0.0	0.0	36.0	0.0
Sfa-ABas_035-Ex1-3A-lcwgs-2-3	3534280.0	27564.0	396.0	668.0	58932.0	0.0
Sfa-CBas_001-Ex1-12A-lcwgs-2-3	5146156.0	177378.0	616.0	1600.0	146852.0	0.0
Sfa-CBas_002-Ex1-3C-lcwgs-1-3	18312.0	896.0	2.0	10.0	202.0	0.0
Sfa-CBas_003-Ex1-3A-lcwgs-1-3	7646.0	896.0	2.0	0.0	160.0	0.0
Sfa-CBas_006-Ex1-1F-lcwgs-1-3	14128.0	844.0	4.0	2.0	108.0	0.0
Sfa-CBas_007-Ex1-7D-lcwgs-1-3	19616468.0	327138.0	2502.0	5950.0	51002.0	0.0
Sfa-CBas_008-Ex1-4H-lcwgs-1-3	34946.0	1286.0	4.0	8.0	620.0	0.0
Sfa-CBas_009-Ex1-6E-lcwgs-1-3	63842.0	2558.0	10.0	12.0	960.0	0.0
Sfa-CBas_010-Ex1-6C-lcwgs-1-3	39540.0	1390.0	4.0	8.0	462.0	0.0
Sfa-CBas_011-Ex1-5F-lcwgs-1-3	118372.0	4152.0	14.0	18.0	1618.0	0.0
Sfa-CBas_014-Ex1-8C-lcwgs-1-3	14601426.0	289968.0	1838.0	4602.0	18728.0	0.0
Sfa-CBas_015-Ex1-7C-lcwgs-1-3	12471404.0	181350.0	1576.0	3610.0	9936.0	0.0
Sfa-CBas_016-Ex1-7G-lcwgs-1-3	19935674.0	416672.0	2526.0	7374.0	29592.0	0.0
Sfa-CBas_017-Ex1-5A-lcwgs-2-3	21350712.0	657280.0	2346.0	5466.0	85718.0	0.0
Sfa-CBas_019-Ex1-5A-lcwgs-1-3	56476.0	2240.0	8.0	14.0	1252.0	0.0
Sfa-CBas_020-Ex1-7A-lcwgs-1-3	8438572.0	138270.0	1052.0	2440.0	55292.0	0.0
Sfa-CBas_021-Ex1-8D-lcwgs-1-3	7829086.0	157302.0	986.0	2460.0	6448.0	0.0
Sfa-CBas_023-Ex1-4G-lcwgs-1-3	26476.0	942.0	0.0	4.0	496.0	0.0
Sfa-CBas_024-Ex1-3G-lcwgs-1-3	19554.0	866.0	4.0	2.0	204.0	0.0
Sfa-CBas_025-Ex1-8H-lcwgs-1-3	18093672.0	351696.0	2246.0	7418.0	90384.0	0.0
Sfa-CBas_026-Ex1-6D-lcwgs-1-3	35858.0	1486.0	6.0	8.0	460.0	0.0
Sfa-CBas_027-Ex1-11A-lcwgs-2-3	6072508.0	158754.0	726.0	1706.0	49146.0	0.0
Sfa-CBas_028-Ex1-6B-lcwgs-2-3	24006866.0	539540.0	2920.0	6672.0	24392.0	0.0
