Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Sfa-ABas_001-Ex1-7A-lcwgs-1-3	17.046	0.952187	299785994.0	0.447486	98.50168698837689	65.17786453857893
Sfa-ABas_002-Ex1-7D-lcwgs-1-3	16.3949	0.946464	297734473.0	0.445254	98.40125041172851	53.98246347268919
Sfa-ABas_003-Ex1-7G-lcwgs-1-3	16.2862	0.954102	265225133.0	0.431466	98.74259088237764	66.54596591386114
Sfa-ABas_004-Ex1-8B-lcwgs-1-3	2.72324	0.924009	1419631.0	0.47386	94.22053231939164	54.8745247148289
Sfa-ABas_005-Ex1-8E-lcwgs-1-3	2.1492899999999997	0.927617	764937.0	0.468861	95.1398700197796	56.823961571065276
Sfa-ABas_006-Ex1-8H-lcwgs-1-3	16.5499	0.956246	337934727.0	0.427961	98.8893767816015	68.94111091201587
Sfa-ABas_007-Ex1-9C-lcwgs-1-3	2.20126	0.92252	1283127.0	0.489609	94.16033755274262	52.860759493670884
Sfa-ABas_008-Ex1-9F-lcwgs-1-3	2.2884499999999997	0.917427	879153.0	0.474789	94.34058898847631	46.00512163892446
Sfa-ABas_009-Ex1-10A-lcwgs-1-3	2.0527900000000003	0.921689	498419.0	0.453661	92.3076923076923	61.497761497761495
Sfa-ABas_010-Ex1-10D-lcwgs-1-3	2.28609	0.923478	337183.0	0.458971	96.31746031746032	61.17460317460317
Sfa-ABas_011-Ex1-10G-lcwgs-1-3	2.03008	0.928135	288883.0	0.467648	95.19650655021834	62.51819505094615
Sfa-ABas_012-Ex1-11B-lcwgs-1-3	1.77083	0.929972	195122.0	0.444511	91.0802775024777	69.9207135777998
Sfa-ABas_013-Ex1-7B-lcwgs-1-3	2.40333	0.926163	1676706.0	0.478099	94.9748743718593	56.92565391057853
Sfa-ABas_014-Ex1-7E-lcwgs-1-3	16.6885	0.951185	142143463.0	0.466083	98.35572660460403	62.15097708151003
Sfa-ABas_015-Ex1-7H-lcwgs-1-3	12.3635	0.959384	4535538.0	0.472234	97.98860734629739	86.12453349047338
Sfa-ABas_016-Ex1-8C-lcwgs-1-3	17.0872	0.948085	168371397.0	0.462358	98.17988929515758	57.860084304126524
Sfa-ABas_017-Ex1-8F-lcwgs-1-3	1.96755	0.91904	1158084.0	0.462719	95.9087332808812	47.66915814319434
Sfa-ABas_018-Ex1-9A-lcwgs-1-3	2.21861	0.924692	1515909.0	0.478821	93.48599061299957	52.37519556250889
Sfa-ABas_019-Ex1-9D-lcwgs-1-3	4.53768	0.926289	1494189.0	0.480774	95.04994781571493	50.19382734456538
Sfa-ABas_020-Ex1-1A-lcwgs-2-3	21.0537	0.945433	360282587.0	0.593855	96.15606016307703	45.192021570347265
Sfa-ABas_021-Ex1-2A-lcwgs-2-3	18.668599999999998	0.950191	1151945094.0	0.485806	96.71316646248705	59.9835779102665
Sfa-ABas_022-Ex1-10E-lcwgs-1-3	3.57616	0.934827	161941.0	0.451467	95.66929133858267	66.27296587926509
Sfa-ABas_023-Ex1-10H-lcwgs-1-3	2.24626	0.925421	264575.0	0.453562	96.25711960943858	60.414971521562244
Sfa-ABas_024-Ex1-4A-lcwgs-2-3	16.3633	0.95498	234841885.0	0.488981	96.7601439936003	65.97294749862968
Sfa-ABas_025-Ex1-7C-lcwgs-1-3	15.1031	0.959984	97100537.0	0.447475	98.58724061038369	76.53406014300272
Sfa-ABas_026-Ex1-7F-lcwgs-1-3	3.1421799999999998	0.924379	1494965.0	0.459954	96.1620145631068	50.24271844660194
Sfa-ABas_027-Ex1-8A-lcwgs-1-3	2.61727	0.926808	1998856.0	0.463813	95.82831490200373	56.73929705463703
Sfa-ABas_028-Ex1-8D-lcwgs-1-3	17.5502	0.945017	292454174.0	0.449802	98.58297817677447	50.175206955594184
Sfa-ABas_029-Ex1-8G-lcwgs-1-3	2.75591	0.924423	1365547.0	0.48809	94.68956823195714	55.641348881184996
Sfa-ABas_030-Ex1-9B-lcwgs-1-3	1.8813	0.922223	1002467.0	0.497019	92.93536611552501	52.26540691432252
Sfa-ABas_031-Ex1-9E-lcwgs-1-3	1.9209	0.923756	582686.0	0.487355	93.47116430903155	55.96663039535728
Sfa-ABas_032-Ex1-9H-lcwgs-1-3	2.90155	0.922653	881643.0	0.479636	94.93639311549015	51.99551010226989
Sfa-ABas_033-Ex1-10C-lcwgs-1-3	4.53721	0.930212	484821.0	0.450335	95.92997811816193	62.86652078774617
Sfa-ABas_034-Ex1-10F-lcwgs-1-3	1.69635	0.915667	262281.0	0.444754	96.58617818484596	55.28726061615321
Sfa-ABas_035-Ex1-3A-lcwgs-2-3	17.586	0.956824	384378825.0	0.44772	97.58244428246417	71.46494599430125
Sfa-CBas_001-Ex1-12A-lcwgs-2-3	18.623	0.90237	685634673.0	0.468851	94.03490332386679	6.96010782439505
Sfa-CBas_002-Ex1-3C-lcwgs-1-3	2.14452	0.89186	2352943.0	0.451242	94.28483163422922	15.168365770775411
Sfa-CBas_003-Ex1-3A-lcwgs-1-3	1.65563	0.881601	974106.0	0.455365	87.84466911764706	13.970588235294118
Sfa-CBas_006-Ex1-1F-lcwgs-1-3	2.15185	0.880127	1812256.0	0.456151	93.6497414821689	10.06230942595784
Sfa-CBas_007-Ex1-7D-lcwgs-1-3	18.8737	0.931942	2586170474.0	0.454661	98.06733569763826	25.012248126036717
Sfa-CBas_008-Ex1-4H-lcwgs-1-3	1.6572099999999998	0.899048	4417478.0	0.451957	94.79709201388889	21.87228732638889
Sfa-CBas_009-Ex1-6E-lcwgs-1-3	2.1907300000000003	0.896469	8149145.0	0.439462	94.74637143450774	18.398088510284648
Sfa-CBas_010-Ex1-6C-lcwgs-1-3	1.91963	0.899365	5068593.0	0.441596	95.4980195150227	18.319486039996136
Sfa-CBas_011-Ex1-5F-lcwgs-1-3	2.06082	0.89974	15129271.0	0.435005	95.32752428044519	18.293684668288044
Sfa-CBas_014-Ex1-8C-lcwgs-1-3	20.1011	0.924538	1951007625.0	0.453217	97.88734160056453	16.176750379879763
