pos	5pC>T
1	0.0326619488296135
2	0.0330645161290323
3	0.0224089635854342
4	0.0147286821705426
5	0.0151057401812689
6	0.0213310580204778
7	0.0192012288786482
8	0.0141955835962145
9	0.0120300751879699
10	0.0141969831410825
11	0.01427498121713
12	0.0197418375094913
13	0.0210909090909091
14	0.0128205128205128
15	0.0111358574610245
16	0.0152121697357886
17	0.0200617283950617
18	0.012326656394453
19	0.0218238503507405
20	0.012937595129376
21	0.0131274131274131
22	0.0165354330708661
23	0.0109119251753702
24	0.0209302325581395
25	0.0137825421133231
