Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_007-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_007-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_007-Ex1-7A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_007-Ex1-7A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_008-Ex1-8A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_008-Ex1-8A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_009-Ex1-4C-lcwgs-1-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_009-Ex1-4C-lcwgs-1-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_009-Ex1-9A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_009-Ex1-9A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
Och-ACat_010-Ex1-10A-lcwgs-2-1.clmp.fp2_repr.R1	0.0	0.0
Och-ACat_010-Ex1-10A-lcwgs-2-1.clmp.fp2_repr.R2	0.0	0.0
