Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.fp2_repr.R1	Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1554776.0	0.0	33-150	45.0	96.66158280117394	135.17049208374712	pass	pass	pass	pass	pass	fail	pass	warn	pass	pass	pass
Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.fp2_repr.R2	Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1554776.0	0.0	33-150	45.0	97.50142625328996	132.32268635481896	pass	pass	pass	pass	pass	fail	pass	warn	pass	pass	pass
Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.fp2_repr.R1	Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	226297.0	0.0	33-150	41.0	99.13706566690107	102.83180068670818	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.fp2_repr.R2	Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	226297.0	0.0	33-150	41.0	99.2709128848259	101.59780730632752	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.fp2_repr.R1	Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1208938.0	0.0	33-150	42.0	98.59307162845333	101.05357098544343	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.fp2_repr.R2	Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1208938.0	0.0	33-150	42.0	98.85002674103313	100.35608773981792	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.fp2_repr.R1	Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	96055.0	0.0	33-150	41.0	99.30248295247515	106.63623965436469	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.fp2_repr.R2	Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	96055.0	0.0	33-150	41.0	99.49716308365	104.90524178855864	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.fp2_repr.R1	Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	487262.0	0.0	33-150	42.0	98.26264015503318	102.57926741670805	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.fp2_repr.R2	Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	487262.0	0.0	33-150	42.0	98.5367943355117	101.79252640263348	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.fp2_repr.R1	Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2129559.0	0.0	33-150	39.0	96.57617224149168	123.94052759280208	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.fp2_repr.R2	Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2129559.0	0.0	33-150	39.0	96.9480628899624	122.53180447219354	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
