pos	3pG>A
1	0.0390808096180186
2	0.073475935828877
3	0.0362829214154608
4	0.0312962479324454
5	0.0260086695565188
6	0.0240804962633713
7	0.0212858174813388
8	0.0177490368739681
9	0.0168318175648161
10	0.0160253287871408
11	0.0150503161456942
12	0.0147323980825894
13	0.0150002279669904
14	0.0130318659053233
15	0.0142173677559126
16	0.0116499468355601
17	0.0134225092250923
18	0.0107974561925241
19	0.011605504587156
20	0.0108343365126401
21	0.0111909744336275
22	0.0102017370525252
23	0.0100940265486726
24	0.0103702313359298
25	0.0108820423343588
