pos	5pC>T
1	0.00612166057472289
2	0.0249201993615949
3	0.0105874757908328
4	0.01090618904061
5	0.0084949738071641
6	0.00907006877304894
7	0.00944268678510586
8	0.0075573672880502
9	0.00750675149906166
10	0.00762753838533928
11	0.00681103737338456
12	0.00734626852772136
13	0.0062111801242236
14	0.00603400987383434
15	0.00813698752626637
16	0.00708798244009512
17	0.0073802408765734
18	0.00775798751377158
19	0.00645425207945093
20	0.00730827205042708
21	0.00781607093884267
22	0.00680491057060095
23	0.00739617787578096
24	0.00661919108919931
25	0.00649885583524027
