#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7874597	7295958	92.65	12674	0.16	4588	0.06	48677	0.62	512700	6.51
Ecoli	7874597	7874594	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	7874597	7874597	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7874597	7874597	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	7874597	7809468	99.18	14	0.00	0	0.00	1888	0.02	63227	0.80
Bacteria_24k	7874597	7601319	96.53	909	0.01	601	0.01	27291	0.35	244477	3.10
Protists_1k	7874597	7159738	90.92	39280	0.50	79519	1.01	17496	0.22	578564	7.35
Viruses	7874597	7571801	96.15	565	0.01	166	0.00	27494	0.35	274571	3.49
Fungi_RefSeq_release	7874597	7340721	93.23	7408	0.09	1611	0.02	51516	0.65	473341	6.01
Coral	7874597	7552590	95.91	1318	0.02	298	0.00	44604	0.57	275787	3.50
Bird	7874597	7466658	94.82	5619	0.07	929	0.01	57567	0.73	343824	4.37
Plant	7874597	7470011	94.86	2009	0.03	454	0.01	40516	0.51	361607	4.59

%Hit_no_genomes: 90.16
