#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	28399847	26170477	92.16	46661	0.16	16766	0.06	177226	0.62	1988717	7.00
Ecoli	28399847	28399809	100.00	0	0.00	0	0.00	0	0.00	38	0.00
PhiX	28399847	28399847	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	28399847	28399846	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	28399847	28106293	98.96	52	0.00	8	0.00	7357	0.03	286137	1.01
Bacteria_24k	28399847	27322352	96.20	3013	0.01	1784	0.01	101683	0.36	971015	3.42
Protists_1k	28399847	25679029	90.42	141096	0.50	286201	1.01	63150	0.22	2230371	7.85
Viruses	28399847	27188386	95.73	1903	0.01	504	0.00	106960	0.38	1102094	3.88
Fungi_RefSeq_release	28399847	26338653	92.75	26084	0.09	5767	0.02	188849	0.66	1840494	6.48
Coral	28399847	27126869	95.51	4759	0.02	3178	0.01	167308	0.59	1097733	3.87
Bird	28399847	26816872	94.42	20106	0.07	3072	0.01	208902	0.74	1350895	4.76
Plant	28399847	26809546	94.39	7346	0.03	1781	0.01	149816	0.53	1431358	5.04

%Hit_no_genomes: 89.65
