#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3157040	2916887	92.39	5075	0.16	1827	0.06	19776	0.63	213475	6.76
Ecoli	3157040	3157039	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	3157040	3157040	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3157040	3157040	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3157040	3125875	99.02	9	0.00	0	0.00	770	0.02	30386	0.96
Bacteria_24k	3157040	3042758	96.38	362	0.01	224	0.01	11391	0.36	102305	3.24
Protists_1k	3157040	2862002	90.65	16037	0.51	31788	1.01	7200	0.23	240013	7.60
Viruses	3157040	3029422	95.96	197	0.01	57	0.00	11505	0.36	115859	3.67
Fungi_RefSeq_release	3157040	2935869	93.00	2918	0.09	610	0.02	20940	0.66	196703	6.23
Coral	3157040	3020667	95.67	524	0.02	363	0.01	18500	0.59	116986	3.71
Bird	3157040	2986163	94.59	2267	0.07	384	0.01	23036	0.73	145190	4.60
Plant	3157040	2988042	94.65	776	0.02	197	0.01	16380	0.52	151645	4.80

%Hit_no_genomes: 89.89
