#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2931411	2712187	92.51	4856	0.17	1724	0.06	18115	0.62	194529	6.64
Ecoli	2931411	2931408	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	2931411	2931411	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2931411	2931411	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	2931411	2903181	99.03	7	0.00	2	0.00	783	0.03	27438	0.94
Bacteria_24k	2931411	2825330	96.38	466	0.02	377	0.01	10132	0.35	95106	3.24
Protists_1k	2931411	2662234	90.81	14886	0.51	28675	0.98	6659	0.23	218957	7.47
Viruses	2931411	2813734	95.98	228	0.01	41	0.00	10550	0.36	106858	3.65
Fungi_RefSeq_release	2931411	2728958	93.10	2771	0.09	582	0.02	19092	0.65	180008	6.14
Coral	2931411	2806454	95.73	524	0.02	156	0.01	16886	0.58	107391	3.66
Bird	2931411	2774485	94.65	2097	0.07	357	0.01	21380	0.73	133092	4.54
Plant	2931411	2777066	94.73	743	0.03	177	0.01	15025	0.51	138400	4.72

%Hit_no_genomes: 90.03
