#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2067684	1904897	92.13	3408	0.16	1207	0.06	13268	0.64	144904	7.01
Ecoli	2067684	2067684	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2067684	2067684	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2067684	2067681	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	2067684	2047174	99.01	2	0.00	0	0.00	606	0.03	19902	0.96
Bacteria_24k	2067684	1991496	96.31	209	0.01	114	0.01	7591	0.37	68274	3.30
Protists_1k	2067684	1868074	90.34	10579	0.51	21194	1.03	4762	0.23	163075	7.89
Viruses	2067684	1981940	95.85	138	0.01	42	0.00	8248	0.40	77316	3.74
Fungi_RefSeq_release	2067684	1917951	92.76	1937	0.09	402	0.02	14177	0.69	133217	6.44
Coral	2067684	1974919	95.52	369	0.02	492	0.02	12443	0.60	79461	3.84
Bird	2067684	1952281	94.42	1473	0.07	242	0.01	15125	0.73	98563	4.77
Plant	2067684	1953156	94.45	541	0.03	135	0.01	11165	0.54	102687	4.97

%Hit_no_genomes: 89.55
